   1.0274000e+02   2.5123000e+01
   1.0248910e+02   3.0002400e+01
   0.0000000e+00   9.5261741e+04   9.5261741e+04
   1.0000000e+00   1.0125895e+05   4.4009725e+04
   2.0000000e+00   1.0672079e+04   5.1137031e+04
   3.0000000e+00  -9.5920048e+04   3.4822398e+04
   4.0000000e+00  -3.7082751e+04  -8.1636507e+04
   5.0000000e+00   1.0943075e+05  -1.4605455e+05
   6.0000000e+00   6.6509332e+04  -2.2359688e+04
   7.0000000e+00  -5.3791855e+04   1.4687793e+05
   8.0000000e+00  -7.4707818e+04   8.7994514e+04
   9.0000000e+00  -4.8182565e+04  -6.1731269e+04
   1.0000000e+01  -1.0717659e+04  -7.2413188e+03
   1.1000000e+01   3.4176036e+04   1.2100814e+05
   1.2000000e+01   4.7495873e+04   7.1728292e+04
   1.3000000e+01  -5.7756479e+04  -9.5453451e+04
   1.4000000e+01  -1.3584281e+05  -9.1085188e+04
   1.5000000e+01   1.5921955e+04   1.0213978e+05
   1.6000000e+01   1.8236648e+05   2.0303577e+05
   1.7000000e+01   6.4141538e+04   1.1453773e+05
   1.8000000e+01  -2.7206888e+05  -5.2767963e+04
   1.9000000e+01  -3.7373039e+05  -1.2061066e+05
   2.0000000e+01  -1.4946597e+03  -3.1340647e+04
   2.1000000e+01   3.9821765e+05   9.4994962e+04
   2.2000000e+01   3.4056699e+05   1.5081926e+05
   2.3000000e+01  -8.9150609e+04   9.0885726e+04
   2.4000000e+01  -3.9707187e+05   1.1534133e+04
   2.5000000e+01  -2.7023204e+05  -2.3418842e+04
   2.6000000e+01   8.6262773e+04  -7.2558735e+04
   2.7000000e+01   2.4142063e+05  -8.1119550e+04
   2.8000000e+01  -7.9167343e+03   1.6646867e+04
   2.9000000e+01  -2.7804652e+05   1.4933338e+05
   3.0000000e+01  -1.2125740e+05   1.3497963e+05
   3.1000000e+01   1.8025219e+05  -4.3524699e+04
   3.2000000e+01   1.2103168e+05  -1.4545364e+05
   3.3000000e+01  -1.7295030e+05  -9.1441238e+04
   3.4000000e+01  -1.7573436e+05   1.1384306e+04
   3.5000000e+01   6.0139735e+04   6.1523544e+04
   3.6000000e+01   4.8141405e+04   4.2057449e+04
   3.7000000e+01  -1.1890758e+05   1.6337231e+04
   3.8000000e+01  -8.8652808e+04  -3.3189230e+04
   3.9000000e+01   6.7626275e+04  -8.2050223e+04
   4.0000000e+01   9.3507147e+04  -5.7607205e+04
   4.1000000e+01  -5.1836613e+02   3.8419378e+04
   4.2000000e+01  -2.4486249e+03   1.1634598e+05
   4.3000000e+01   1.6702426e+04   2.5515162e+04
   4.4000000e+01  -6.2510943e+04  -1.1591990e+05
   4.5000000e+01  -7.0060295e+04  -8.0918429e+04
   4.6000000e+01   4.7646324e+04   4.0169131e+04
   4.7000000e+01   9.0326855e+04   4.2837806e+04
   4.8000000e+01  -1.3838343e+04  -6.4368262e+04
   4.9000000e+01  -3.2781892e+04  -7.3866218e+04
   5.0000000e+01   3.3949426e+04  -5.3268001e+03
   5.1000000e+01  -6.3011911e+04  -4.4972862e+04
   5.2000000e+01  -1.1241852e+05  -9.8264407e+04
   5.3000000e+01   8.3367289e+04  -4.3733285e+04
   5.4000000e+01   1.7737524e+05   4.5344759e+04
   5.5000000e+01   1.1099618e+04   3.8854693e+04
   5.6000000e+01  -9.3454099e+04  -6.7234245e+04
   5.7000000e+01  -8.8357981e+03  -1.0541417e+05
   5.8000000e+01   2.4132324e+04  -1.2440990e+04
   5.9000000e+01  -2.3161818e+04   9.9879074e+04
   6.0000000e+01  -1.7270162e+04   7.2837716e+04
   6.1000000e+01   3.0888993e+04  -6.2286580e+04
   6.2000000e+01   1.0491505e+05  -9.4988776e+04
   6.3000000e+01   1.3753056e+05  -3.4726566e+04
   6.4000000e+01   9.6476258e+04  -1.1060728e+04
   6.5000000e+01   2.2024436e+04  -3.8650483e+04
   6.6000000e+01  -6.0602287e+04  -4.8996903e+04
   6.7000000e+01  -3.6187229e+04  -1.1963729e+04
   6.8000000e+01   7.4668655e+04  -2.5138609e+04
   6.9000000e+01   1.0319604e+05  -6.7265457e+04
   7.0000000e+01   2.7256279e+04  -5.2412419e+04
   7.1000000e+01  -1.8732698e+04  -4.2687867e+03
   7.2000000e+01   6.0128723e+04   4.8366416e+04
   7.3000000e+01   1.1730051e+05   4.8107532e+04
   7.4000000e+01   4.1017718e+04   1.2540931e+04
   7.5000000e+01  -5.7541002e+04   3.5201497e+03
   7.6000000e+01  -8.3351473e+04   9.5880053e+03
   7.7000000e+01  -2.6922125e+04   2.0649858e+04
   7.8000000e+01   3.8685224e+04   1.8196268e+04
   7.9000000e+01   5.4643949e+04   1.2043062e+04
   8.0000000e+01   2.6827085e+04  -1.3164810e+04
   8.1000000e+01   7.4962278e+03  -4.2170368e+04
   8.2000000e+01   2.3384859e+04  -1.3920527e+04
   8.3000000e+01  -9.5870671e+03   3.8218046e+03
   8.4000000e+01  -2.4372763e+04   2.4461319e+04
   8.5000000e+01   2.6906746e+04   8.4566357e+04
   8.6000000e+01  -1.6696499e+04   7.7881660e+04
   8.7000000e+01  -9.1263979e+04   1.5837140e+03
   8.8000000e+01  -3.1563782e+04  -4.4489349e+04
   8.9000000e+01   9.5650778e+04   1.3882841e+04
   9.0000000e+01   9.7513034e+04   9.4145511e+04
   9.1000000e+01  -4.1642274e+04   7.0542201e+04
   9.2000000e+01  -8.7419151e+04   2.2488245e+04
   9.3000000e+01   3.5374936e+03   3.7853332e+04
   9.4000000e+01   6.2925084e+04   6.4221677e+04
   9.5000000e+01   3.8146809e+02   3.0462722e+03
   9.6000000e+01  -1.0975736e+05  -8.3653949e+04
   9.7000000e+01  -9.3467096e+04  -4.4320561e+04
   9.8000000e+01  -7.0874901e+03   5.5906472e+04
   9.9000000e+01   1.9202613e+04   1.1203275e+05
   1.0000000e+02   8.7968118e+03   8.6292062e+04
   1.0100000e+02  -4.2765557e+04  -4.3088400e+03
   1.0200000e+02  -9.1552117e+04  -5.0575907e+04
   1.0300000e+02  -6.4437084e+04  -3.3866980e+04
   1.0400000e+02  -8.5143930e+02   2.9210874e+04
   1.0500000e+02  -4.4427357e+03   8.8703828e+04
   1.0600000e+02  -3.6934080e+04   7.3340031e+04
   1.0700000e+02   2.8145749e+04   2.3861828e+04
   1.0800000e+02   5.7147782e+04  -2.9268243e+04
   1.0900000e+02  -3.8922870e+04  -3.3262279e+04
   1.1000000e+02  -8.7354185e+04   3.2932376e+04
   1.1100000e+02  -3.1189129e+04   7.2314485e+04
   1.1200000e+02   1.9511300e+04   2.1099877e+04
   1.1300000e+02  -4.1684050e+04  -6.8071793e+04
   1.1400000e+02  -1.2034044e+05  -3.8819743e+04
   1.1500000e+02  -7.7216944e+04   6.3104311e+04
   1.1600000e+02   8.5153522e+03   5.2057917e+04
