   1.0274000e+02   2.5123000e+01
   1.0189640e+02   2.5729100e+01
   0.0000000e+00   2.1481303e+05   2.1481303e+05
   1.0000000e+00   8.8536302e+05  -7.9948771e+05
   2.0000000e+00   5.9984460e+05  -9.6207196e+05
   3.0000000e+00  -2.4567336e+05   2.7083485e+04
   4.0000000e+00  -8.5189095e+05   9.4812736e+05
   5.0000000e+00  -6.3228184e+05   6.1886355e+05
   6.0000000e+00   2.6154695e+05  -3.6064607e+05
   7.0000000e+00   8.5863512e+05  -6.1406560e+05
   8.0000000e+00   4.3169743e+05  -8.4223211e+04
   9.0000000e+00  -4.5297964e+05   2.8551881e+05
   1.0000000e+01  -6.6352250e+05   1.4994455e+05
   1.1000000e+01  -3.1929134e+04  -1.4138570e+05
   1.2000000e+01   5.8298021e+05  -2.6551898e+05
   1.3000000e+01   4.9299599e+05  -7.8258388e+04
   1.4000000e+01  -6.8459328e+04   2.2909277e+05
   1.5000000e+01  -3.8208046e+05   1.7511889e+05
   1.6000000e+01  -2.0168140e+05  -2.1675690e+05
   1.7000000e+01   8.1567697e+04  -3.1993627e+05
   1.8000000e+01   1.3531579e+05   6.0831171e+04
   1.9000000e+01   5.1317286e+04   3.5134206e+05
   2.0000000e+01  -6.2185583e+04   1.3007494e+05
   2.1000000e+01  -2.3085296e+05  -2.7372963e+05
   2.2000000e+01  -2.1636282e+05  -3.2604963e+05
   2.3000000e+01   8.3591766e+04   3.3289619e+04
   2.4000000e+01   1.7869010e+05   3.1090657e+05
   2.5000000e+01  -1.2372491e+05   8.1455507e+04
   2.6000000e+01  -2.9532087e+05  -2.8789326e+05
   2.7000000e+01  -1.0650798e+03  -2.2172071e+05
   2.8000000e+01   4.0298545e+05   1.1278609e+05
   2.9000000e+01   4.3184307e+05   2.7066482e+05
   3.0000000e+01   1.4599059e+05   1.5182708e+05
   3.1000000e+01  -3.6496500e+04  -9.7464939e+04
   3.2000000e+01   1.5533743e+04  -1.6663301e+05
   3.3000000e+01   1.5831027e+05   6.3601589e+04
   3.4000000e+01   3.4011340e+05   2.7338966e+05
   3.5000000e+01   4.1286740e+05   2.2830822e+05
   3.6000000e+01   6.3025842e+03   1.6411666e+04
   3.7000000e+01  -6.9413330e+05  -2.0717851e+05
   3.8000000e+01  -7.0836463e+05  -2.6979173e+05
   3.9000000e+01   1.6951481e+05  -1.1649627e+05
   4.0000000e+01   5.6834015e+05   7.9633349e+04
   4.1000000e+01  -1.6868268e+05   1.1271340e+05
   4.2000000e+01  -6.6629307e+05  -5.5961542e+04
   4.3000000e+01  -2.0757430e+05  -2.1289729e+05
   4.4000000e+01   1.9890820e+05  -1.1616391e+05
   4.5000000e+01   1.1818317e+05   1.2875498e+05
   4.6000000e+01  -3.4013718e+04   1.8396251e+05
   4.7000000e+01  -5.4539811e+04   3.0435802e+04
   4.8000000e+01   8.6351359e+04  -1.4113387e+04
   4.9000000e+01   1.9641897e+05   7.1453295e+04
   5.0000000e+01   1.4185869e+05   8.0960183e+04
   5.1000000e+01   4.4282498e+04   6.2348248e+04
   5.2000000e+01  -5.9163911e+04   5.2470595e+04
   5.3000000e+01  -7.1933120e+04  -1.0806672e+04
   5.4000000e+01   1.4715061e+04  -4.6189646e+04
   5.5000000e+01   9.1949335e+03  -1.6600500e+04
   5.6000000e+01  -1.4924898e+04   1.3944662e+04
   5.7000000e+01   4.1226401e+04   2.0674563e+04
   5.8000000e+01   3.8062597e+04  -4.8280318e+03
   5.9000000e+01  -3.8837270e+04  -5.0489325e+04
   6.0000000e+01  -9.0154459e+04  -5.7275491e+04
   6.1000000e+01  -6.4771437e+04   2.3943948e+04
   6.2000000e+01   2.4052034e+04   1.2471592e+05
   6.3000000e+01   3.9674479e+04   9.2898878e+04
   6.4000000e+01  -5.2341033e+04  -8.3155764e+04
   6.5000000e+01  -7.6356842e+04  -1.8282673e+05
   6.6000000e+01   1.7056388e+04  -2.5811377e+04
   6.7000000e+01   6.7042388e+04   2.1547491e+05
   6.8000000e+01  -1.0974714e+04   2.1374349e+05
   6.9000000e+01  -7.7846066e+04  -4.1017251e+04
   7.0000000e+01  -3.8200188e+04  -2.3229451e+05
   7.1000000e+01  -3.1421487e+04  -1.5891131e+05
   7.2000000e+01  -5.9426867e+04   7.6247726e+04
   7.3000000e+01   1.7504309e+04   2.3897273e+05
   7.4000000e+01   6.8392017e+04   1.2664583e+05
   7.5000000e+01  -2.8958602e+04  -1.5737174e+05
   7.6000000e+01  -7.8850884e+04  -2.2970385e+05
   7.7000000e+01   4.2040686e+04  -1.5629504e+04
   7.8000000e+01   1.2371735e+05   1.7094365e+05
   7.9000000e+01   1.3945726e+04   1.2026164e+05
   8.0000000e+01  -8.1499053e+04  -7.5449359e+04
   8.1000000e+01  -1.3522353e+04  -1.6833950e+05
   8.2000000e+01   6.6441288e+04  -4.0813651e+04
   8.3000000e+01   5.0195229e+04   1.2714879e+05
   8.4000000e+01  -1.3470733e+04   7.5947208e+04
   8.5000000e+01  -6.3789499e+04  -1.1565182e+05
   8.6000000e+01  -5.1306878e+04  -1.3938537e+05
   8.7000000e+01   3.4319687e+04   3.9842010e+03
   8.8000000e+01   6.9155635e+04   9.7810159e+04
   8.9000000e+01  -3.2482907e+04   7.6818854e+04
   9.0000000e+01  -9.6503938e+04  -1.5574501e+04
   9.1000000e+01  -6.7163760e+03  -9.7319035e+04
   9.2000000e+01   8.1073710e+04  -1.0747435e+05
   9.3000000e+01   4.7402313e+04  -3.3835273e+04
   9.4000000e+01  -2.0492547e+04   8.9244598e+04
   9.5000000e+01  -1.1111691e+03   1.2235196e+05
   9.6000000e+01   4.0050674e+04   5.4642429e+03
   9.7000000e+01   2.0698167e+04  -1.0257477e+05
   9.8000000e+01   2.3062889e+04  -7.5773009e+04
   9.9000000e+01   2.8212899e+04   1.4846867e+04
   1.0000000e+02  -2.9526402e+04   6.0901161e+04
   1.0100000e+02  -5.0072297e+04   2.7196728e+04
   1.0200000e+02   3.1152446e+03  -4.5811174e+04
   1.0300000e+02   4.1479872e+04  -5.0200431e+04
   1.0400000e+02   3.6946667e+04   1.0002307e+04
   1.0500000e+02   5.1870577e+03   1.7483627e+04
   1.0600000e+02  -3.9368150e+04  -2.7416300e+04
   1.0700000e+02  -2.4355764e+04  -5.6658500e+04
   1.0800000e+02   5.9989930e+04  -3.5527985e+04
   1.0900000e+02   6.7204287e+04   2.7573621e+04
   1.1000000e+02  -2.7446523e+04   6.0789801e+04
   1.1100000e+02  -6.1467264e+04   2.6211377e+04
   1.1200000e+02   1.1939320e+04  -3.6654356e+04
   1.1300000e+02   7.6058525e+04  -6.2589670e+04
   1.1400000e+02   3.8846561e+04  -2.3081818e+04
   1.1500000e+02  -5.7615083e+04   4.9551264e+04
   1.1600000e+02  -8.5670518e+04   8.0471600e+04
   1.1700000e+02   7.6199922e+03   1.1632819e+04
   1.1800000e+02   9.9951692e+04  -6.4345796e+04
   1.1900000e+02   5.0343230e+04  -5.4833361e+04
   1.2000000e+02  -6.6800748e+04  -2.4993156e+04
   1.2100000e+02  -9.0601154e+04   6.6317643e+03
   1.2200000e+02  -7.5046638e+03   4.4984566e+04
   1.2300000e+02   7.1581429e+04   3.9520543e+04
   1.2400000e+02   4.4065901e+04   3.7968667e+03
   1.2500000e+02  -3.1152999e+04  -3.3946635e+04
   1.2600000e+02  -2.2667610e+04  -4.4606628e+04
   1.2700000e+02   3.0998516e+04   2.1740189e+04
   1.2800000e+02   2.3361719e+04   1.0343190e+05
   1.2900000e+02  -2.1345359e+04   6.1470444e+04
   1.3000000e+02  -2.9437191e+04  -5.6624664e+04
   1.3100000e+02  -1.4649263e+03  -6.2829463e+04
   1.3200000e+02   1.5406100e+04   2.3185381e+04
   1.3300000e+02  -1.4167556e+03   5.7348133e+04
   1.3400000e+02  -1.3641492e+04   3.2656615e+04
   1.3500000e+02   6.2334681e+03   4.2973930e+03
   1.3600000e+02  -9.5601530e+02  -1.3113085e+03
   1.3700000e+02  -4.0680809e+04  -1.4692219e+03
   1.3800000e+02  -3.6574003e+04  -1.0352119e+04
   1.3900000e+02   8.4803875e+03   7.4724741e+03
   1.4000000e+02   4.4314519e+04   4.7322548e+04
   1.4100000e+02   2.7274356e+04   4.8830795e+04
   1.4200000e+02  -3.9025727e+04   6.4738214e+03
   1.4300000e+02  -5.0359847e+04  -9.2899859e+03
   1.4400000e+02   1.8369833e+04   5.8170854e+03
   1.4500000e+02   4.6188229e+04   3.3737905e+03
   1.4600000e+02  -4.9033368e+03   1.2067026e+04
   1.4700000e+02  -3.0673853e+04   2.7828463e+04
   1.4800000e+02   1.0362587e+04   1.7749728e+04
   1.4900000e+02   4.2642958e+04   1.4082633e+04
   1.5000000e+02   2.2860439e+04   1.2270164e+04
   1.5100000e+02  -3.0491005e+04  -3.7885503e+03
   1.5200000e+02  -6.2896604e+04  -8.5171126e+03
   1.5300000e+02  -2.5443106e+04   6.5870015e+03
   1.5400000e+02   2.9085345e+04   2.8659448e+04
   1.5500000e+02   2.7487385e+04   3.1634720e+04
   1.5600000e+02  -1.5636557e+04  -1.7990460e+03
   1.5700000e+02  -4.5674238e+04  -3.9004429e+04
   1.5800000e+02  -2.5393626e+04  -2.2174398e+04
   1.5900000e+02   2.7991815e+04   2.6542765e+04
   1.6000000e+02   4.5360889e+04   3.5281985e+04
   1.6100000e+02  -8.9312705e+03   1.1905470e+03
   1.6200000e+02  -6.0325651e+04  -4.7309366e+04
   1.6300000e+02  -3.0434960e+04  -6.2991643e+04
   1.6400000e+02   3.3383378e+04  -1.2396118e+04
   1.6500000e+02   4.5910598e+04   4.4913654e+04
   1.6600000e+02  -5.8378304e+03   3.8213056e+04
   1.6700000e+02  -4.6296784e+04  -3.3863034e+04
   1.6800000e+02  -1.6496866e+04  -8.5067101e+04
   1.6900000e+02   1.7419840e+04  -4.3984046e+04
   1.7000000e+02   3.9280497e+03   2.1011978e+04
   1.7100000e+02  -1.6424397e+04   3.0108466e+04
   1.7200000e+02  -2.5447135e+04   1.1298714e+03
   1.7300000e+02  -2.2883149e+04  -2.2644953e+04
   1.7400000e+02   1.0270809e+03  -3.5197136e+04
   1.7500000e+02   1.5219527e+04  -3.1703207e+04
   1.7600000e+02  -7.0414543e+03  -4.0611498e+03
   1.7700000e+02  -1.9401572e+04  -4.9668577e+03
   1.7800000e+02   2.2301588e+03  -4.4845212e+04
   1.7900000e+02   1.8309719e+04  -5.4406505e+04
   1.8000000e+02   2.2462742e+04  -1.7120220e+04
   1.8100000e+02   2.0087010e+04   1.8471775e+04
   1.8200000e+02   3.6380952e+03  -7.1749849e+03
   1.8300000e+02  -1.8221875e+04  -5.9651970e+04
   1.8400000e+02  -3.0859089e+04  -4.8033311e+04
   1.8500000e+02  -1.2091584e+04   3.2327430e+03
   1.8600000e+02   2.0138702e+04   2.3886895e+04
   1.8700000e+02   2.5805868e+04   7.2686819e+03
   1.8800000e+02   6.7694250e+03  -2.1250061e+04
   1.8900000e+02  -2.1780853e+04  -4.9214812e+04
   1.9000000e+02  -2.4794155e+04  -4.1291234e+04
   1.9100000e+02   1.4266871e+04   3.5934455e+04
   1.9200000e+02   4.4324224e+04   6.8703533e+04
   1.9300000e+02   3.2894726e+04  -2.2870744e+04
   1.9400000e+02   1.3356401e+04  -9.5232754e+04
   1.9500000e+02   1.8843646e+04  -3.3512380e+04
   1.9600000e+02   3.3416756e+04   7.5669687e+04
   1.9700000e+02   3.3701229e+04   7.4721320e+04
   1.9800000e+02   1.1093998e+04  -1.7128350e+04
   1.9900000e+02  -1.1597911e+04  -3.3981319e+04
   2.0000000e+02   2.2634622e+04   2.5482005e+04
   2.0100000e+02   6.4075240e+04   4.4671524e+04
   2.0200000e+02   1.5799771e+04   1.9635666e+04
   2.0300000e+02  -4.7602623e+04   1.5863512e+04
   2.0400000e+02  -2.5429353e+04   2.8514511e+04
   2.0500000e+02   1.7373943e+04   1.2062912e+04
   2.0600000e+02   8.8388748e+03  -3.5138943e+03
   2.0700000e+02  -6.2965632e+03   1.7746990e+04
   2.0800000e+02   3.7619815e+02   4.2119877e+04
   2.0900000e+02   7.5405063e+03   2.9089101e+04
   2.1000000e+02   1.5269786e+04  -8.9482726e+03
   2.1100000e+02   7.2093054e+03  -9.8137744e+03
   2.1200000e+02  -5.1534252e+03   2.6855359e+04
   2.1300000e+02   6.4588512e+03   4.3054937e+04
   2.1400000e+02   8.9015325e+03   2.5257737e+04
   2.1500000e+02   1.0426966e+04  -4.4073522e+03
   2.1600000e+02   2.7345665e+04   3.2812254e+03
   2.1700000e+02   1.1982404e+04   6.2698468e+04
   2.1800000e+02  -2.6241301e+04   8.9203085e+04
   2.1900000e+02  -2.4155754e+04   1.9316197e+04
   2.2000000e+02   1.5461009e+04  -5.9303605e+04
   2.2100000e+02   1.1716368e+04  -3.8148818e+04
   2.2200000e+02  -4.1489775e+04   2.9481887e+04
   2.2300000e+02  -4.8125972e+04   5.9943700e+04
   2.2400000e+02  -5.7026454e+03   4.5551886e+04
   2.2500000e+02   1.1236579e+04  -3.1941692e+03
   2.2600000e+02  -1.2148211e+04  -3.0227427e+04
   2.2700000e+02  -3.5241853e+04  -7.5414247e+03
   2.2800000e+02  -2.1663905e+04   1.2829056e+04
   2.2900000e+02   2.5879312e+03   3.4779810e+03
   2.3000000e+02   3.7734969e+03  -5.0054386e+03
   2.3100000e+02  -7.4085253e+03   6.8122296e+03
   2.3200000e+02  -1.4198625e+04   2.3391332e+03
   2.3300000e+02  -6.3860653e+03  -1.2010794e+04
   2.3400000e+02  -1.0084089e+03  -3.0567670e+02
   2.3500000e+02  -1.6586650e+04   1.0798447e+03
   2.3600000e+02  -2.2549825e+04  -2.3048083e+04
   2.3700000e+02  -6.6362138e+03  -4.4859744e+04
   2.3800000e+02  -1.8535966e+04  -3.2547200e+04
   2.3900000e+02  -5.2688639e+04   1.7538442e+04
   2.4000000e+02  -3.8025890e+04   2.1459568e+04
   2.4100000e+02   3.7736928e+03  -4.3003447e+04
   2.4200000e+02   1.1888884e+04  -6.8689411e+04
   2.4300000e+02  -2.2710939e+03  -1.1955219e+04
   2.4400000e+02  -2.2872480e+04   3.9977262e+04
   2.4500000e+02  -3.1549018e+04   1.6849732e+04
   2.4600000e+02  -1.3760304e+04  -4.0006457e+04
   2.4700000e+02   4.0217616e+03  -5.6791051e+04
   2.4800000e+02   7.6409444e+03  -1.3683006e+04
   2.4900000e+02   5.4927751e+03   1.7162071e+04
   2.5000000e+02   4.7911598e+03  -2.7938585e+04
   2.5100000e+02   2.0554825e+03  -7.2635808e+04
   2.5200000e+02  -1.0677978e+04  -4.5112333e+04
   2.5300000e+02  -2.0978349e+04   1.0031312e+04
   2.5400000e+02  -7.3251488e+03   2.1006496e+04
   2.5500000e+02   2.0900984e+04  -2.0823854e+04
   2.5600000e+02   2.1252596e+04  -4.5782846e+04
   2.5700000e+02  -2.8252290e+02  -2.5434859e+04
   2.5800000e+02  -7.9594213e+02  -5.1975760e+01
   2.5900000e+02   4.7441219e+03   5.8616247e+02
   2.6000000e+02  -7.4153573e+02  -8.2788557e+03
   2.6100000e+02   5.7956151e+03   1.2414100e+04
   2.6200000e+02   2.8400845e+04   2.9475778e+04
   2.6300000e+02   4.0667820e+04   9.2583074e+03
   2.6400000e+02   2.7478759e+04  -8.0462594e+03
   2.6500000e+02   9.4098454e+03  -3.6396374e+03
   2.6600000e+02   9.3383080e+01   9.9167270e+03
   2.6700000e+02   4.6657657e+03  -5.6534372e+03
   2.6800000e+02   2.7037273e+04  -3.7479824e+04
   2.6900000e+02   3.9569091e+04  -1.5805105e+04
   2.7000000e+02   3.3123624e+04   1.9722545e+04
   2.7100000e+02   2.2125169e+04   9.7234865e+03
   2.7200000e+02   9.8346822e+03  -1.4013836e+04
   2.7300000e+02   1.0501931e+04  -2.1009118e+04
   2.7400000e+02   2.5350910e+04  -2.6878309e+03
   2.7500000e+02   2.6539224e+04   3.1324213e+04
   2.7600000e+02   4.1589682e+03   4.1735693e+04
