   1.0274000e+02   2.5123000e+01
   9.4705669e+01   3.1585788e+01
   0.0000000e+00  -8.8719325e+03  -8.8719325e+03
   1.0000000e+00  -1.2006683e+04  -1.3020734e+04
   2.0000000e+00  -1.0644346e+04  -1.4719835e+04
   3.0000000e+00   1.8923208e+04  -1.4425116e+04
   4.0000000e+00   5.7436815e+04  -1.8791542e+04
   5.0000000e+00   5.3817362e+04  -1.3985830e+04
   6.0000000e+00   3.9296411e+03   8.6715336e+03
   7.0000000e+00  -2.4758833e+04   1.1543274e+04
   8.0000000e+00   5.0634563e+03  -1.2880248e+04
   9.0000000e+00   4.4800970e+04  -1.8307456e+04
   1.0000000e+01   4.7873734e+04  -1.1623729e+04
   1.1000000e+01   1.0175558e+04  -9.8994276e+03
   1.2000000e+01  -3.2740995e+04   1.5828216e+04
   1.3000000e+01  -1.9146444e+04   4.0923513e+04
   1.4000000e+01   3.9124419e+04   1.7202110e+04
   1.5000000e+01   4.9685742e+04  -2.7870328e+04
   1.6000000e+01  -1.5816451e+04  -4.4712294e+04
   1.7000000e+01  -7.0515566e+04  -1.4886779e+04
   1.8000000e+01  -3.9893180e+04   3.1792491e+04
   1.9000000e+01   4.0843106e+04   2.2445420e+04
   2.0000000e+01   8.3426950e+04  -3.0506753e+04
   2.1000000e+01   3.3923192e+04  -3.1607559e+04
   2.2000000e+01  -6.0675990e+04   8.1079860e+03
   2.3000000e+01  -8.2048530e+04   9.5892891e+03
   2.4000000e+01  -5.7065782e+03  -2.3083417e+04
   2.5000000e+01   6.9585541e+04  -4.3155233e+04
   2.6000000e+01   6.9812177e+04  -2.3232688e+04
   2.7000000e+01   1.7909407e+04   2.3147444e+04
   2.8000000e+01  -2.2674256e+04   3.8450488e+04
   2.9000000e+01  -3.2018396e+04  -2.5278745e+03
   3.0000000e+01  -2.1157288e+04  -5.5992863e+04
   3.1000000e+01   1.6530039e+04  -6.8611537e+04
   3.2000000e+01   4.7621887e+04  -2.7464502e+04
   3.3000000e+01   1.2143194e+04   3.2471995e+04
   3.4000000e+01  -4.2426093e+04   5.4169913e+04
   3.5000000e+01  -2.4690302e+04   2.1570579e+04
   3.6000000e+01   3.0253307e+04  -2.3382173e+04
   3.7000000e+01   2.9975054e+04  -4.0762861e+04
   3.8000000e+01  -3.1438650e+04  -2.3115315e+04
   3.9000000e+01  -7.0999709e+04   7.9813291e+03
   4.0000000e+01  -1.0080783e+04   2.5807326e+04
   4.1000000e+01   8.5114148e+04   3.2018178e+04
   4.2000000e+01   6.4204947e+04   1.9684551e+04
   4.3000000e+01  -5.3856900e+04  -2.1368930e+04
   4.4000000e+01  -1.0553770e+05  -4.2448678e+04
   4.5000000e+01  -3.4547731e+04  -9.8640125e+03
   4.6000000e+01   5.9407141e+04   2.0255973e+04
   4.7000000e+01   6.3283056e+04   2.8653944e+03
   4.8000000e+01  -2.0290184e+04  -1.5270343e+04
   4.9000000e+01  -7.3882212e+04   1.5552084e+04
   5.0000000e+01  -2.6476459e+04   4.9076625e+04
   5.1000000e+01   3.7393817e+04   1.2387074e+04
   5.2000000e+01   1.6214479e+04  -5.2913546e+04
   5.3000000e+01  -4.4520738e+04  -3.9168623e+04
   5.4000000e+01  -3.8423473e+04   3.6731900e+04
   5.5000000e+01   2.8309874e+04   6.5361190e+04
   5.6000000e+01   5.5353216e+04   3.5648043e+04
   5.7000000e+01   4.0578404e+03   2.9952576e+03
   5.8000000e+01  -4.6536275e+04  -2.4849469e+04
   5.9000000e+01  -2.6671189e+04  -3.3256359e+04
   6.0000000e+01   1.2204703e+04   1.3856780e+04
   6.1000000e+01   5.6084572e+03   7.0991295e+04
   6.2000000e+01  -1.0810475e+04   5.3831898e+04
   6.3000000e+01  -1.7128370e+03  -1.0451791e+04
   6.4000000e+01   1.0612170e+04  -3.2564330e+04
   6.5000000e+01   1.7969860e+04  -4.7175021e+03
   6.6000000e+01   1.6517257e+04   1.9494391e+04
   6.7000000e+01  -1.6805234e+04   1.1048826e+04
   6.8000000e+01  -6.3435235e+04  -6.6922693e+03
   6.9000000e+01  -4.8545719e+04   2.4673271e+03
   7.0000000e+01   4.0019239e+04   2.3982047e+04
   7.1000000e+01   8.7701293e+04   1.5234591e+04
   7.2000000e+01   2.6905389e+04  -2.2499154e+04
   7.3000000e+01  -5.1257859e+04  -3.7816899e+04
   7.4000000e+01  -5.6717220e+04   5.3642079e+03
   7.5000000e+01  -9.6861223e+03   5.9600453e+04
   7.6000000e+01   3.0686139e+04   4.2914554e+04
   7.7000000e+01   3.3440458e+04  -2.5534799e+04
   7.8000000e+01   7.4620425e+03  -5.2920260e+04
   7.9000000e+01  -1.4784952e+04  -2.7396240e+04
   8.0000000e+01  -1.6721847e+04   5.0142368e+03
   8.1000000e+01  -7.7882029e+03   2.9313057e+04
   8.2000000e+01   7.1713773e+03   2.5379516e+04
   8.3000000e+01   1.8935221e+04  -1.6331049e+04
   8.4000000e+01   4.0382456e+03  -5.1321660e+04
   8.5000000e+01  -2.4161113e+04  -4.1859214e+04
   8.6000000e+01  -2.3376478e+04  -2.9852284e+02
   8.7000000e+01   2.8231347e+03   3.1965186e+04
   8.8000000e+01   1.7355646e+04   2.3365818e+04
   8.9000000e+01   1.5046364e+04  -6.5448787e+03
   9.0000000e+01   9.2027053e+03  -1.3847546e+04
   9.1000000e+01   5.8357294e+02  -7.0859681e+03
   9.2000000e+01  -5.9927341e+03  -1.5720927e+04
   9.3000000e+01  -2.0580513e+03  -1.8441951e+04
   9.4000000e+01   1.7291661e+04  -2.6037892e+03
   9.5000000e+01   4.2991325e+04   8.7276744e+03
   9.6000000e+01   4.1867147e+04   8.5833846e+03
   9.7000000e+01   2.6346193e+03  -5.0337417e+03
   9.8000000e+01  -4.3592031e+04  -1.9484250e+04
   9.9000000e+01  -5.4108610e+04  -1.2810291e+04
   1.0000000e+02  -9.0823672e+03  -1.2278403e+03
   1.0100000e+02   4.6323441e+04   2.1928494e+03
   1.0200000e+02   4.8126513e+04   6.7931842e+03
   1.0300000e+02   7.3146806e+02   3.3600766e+03
   1.0400000e+02  -4.0891362e+04  -7.5433550e+03
   1.0500000e+02  -3.3152746e+04  -3.4595395e+02
   1.0600000e+02   1.3106473e+04   1.2903196e+04
   1.0700000e+02   3.8443101e+04  -4.3600819e+03
   1.0800000e+02   1.6292348e+04  -2.7643613e+04
   1.0900000e+02  -7.3916092e+03  -1.0097717e+04
   1.1000000e+02  -4.3342700e+02   2.9151999e+04
   1.1100000e+02   4.7609997e+03   3.2229374e+04
   1.1200000e+02  -5.0956860e+03  -1.3958765e+04
   1.1300000e+02  -2.6764925e+03  -4.6645620e+04
   1.1400000e+02   1.1547897e+04  -2.2099177e+04
   1.1500000e+02   2.0549894e+04   1.1886352e+04
   1.1600000e+02   2.1951708e+04   9.6251655e+03
   1.1700000e+02   1.5651645e+04  -7.3988858e+03
   1.1800000e+02   7.7668864e+03  -5.8093998e+03
   1.1900000e+02   6.1544452e+03   9.2734538e+03
   1.2000000e+02  -2.6260857e+03   1.2016981e+04
   1.2100000e+02  -2.5168266e+04  -2.3015681e+03
   1.2200000e+02  -2.6695651e+04  -1.5238847e+04
   1.2300000e+02   7.5977389e+03  -8.7266516e+03
   1.2400000e+02   3.0803318e+04   8.5881946e+03
   1.2500000e+02   2.7045195e+03   1.6853385e+04
   1.2600000e+02  -4.9023668e+04   1.4044023e+04
   1.2700000e+02  -5.2627062e+04  -4.6996524e+03
   1.2800000e+02  -1.3793365e+03  -3.0458541e+04
   1.2900000e+02   2.6953449e+04  -3.0787067e+04
   1.3000000e+02   1.1955033e+04  -1.8296878e+03
   1.3100000e+02   2.0529076e+02   2.9613979e+04
   1.3200000e+02  -2.8537665e+03   3.6446608e+04
   1.3300000e+02  -1.3310066e+04   1.4163394e+04
   1.3400000e+02  -2.4708950e+04  -1.1730429e+04
   1.3500000e+02  -2.2710204e+04  -1.3801522e+04
   1.3600000e+02  -1.6528226e+03   1.0929608e+04
   1.3700000e+02   1.5184991e+04   3.6582700e+04
   1.3800000e+02   1.5088945e+03   3.7779413e+04
   1.3900000e+02  -2.3495661e+04   1.1389215e+04
   1.4000000e+02  -2.2716464e+04  -2.5806719e+04
   1.4100000e+02   9.0440514e+03  -4.0627613e+04
   1.4200000e+02   3.5349901e+04  -1.9472698e+04
   1.4300000e+02   1.4367885e+04   1.8741017e+04
   1.4400000e+02  -2.4464314e+04   4.3877241e+04
   1.4500000e+02  -1.4453549e+04   3.0405042e+04
   1.4600000e+02   2.5622004e+04  -5.3871785e+03
   1.4700000e+02   2.8796304e+04  -2.2360103e+04
