   1.0274000e+02   2.5123000e+01
   9.6101903e+01   2.9758310e+01
   0.0000000e+00   4.4946091e+04   4.4946091e+04
   1.0000000e+00  -5.8718801e+04   9.4547361e+04
   2.0000000e+00  -8.4750898e+04   3.1313318e+04
   3.0000000e+00  -1.8905692e+04  -5.8604115e+04
   4.0000000e+00   4.1908809e+04  -7.5988242e+04
   5.0000000e+00   4.3873547e+04  -1.5374545e+04
   6.0000000e+00  -3.9574871e+03   5.5774212e+04
   7.0000000e+00  -6.1636709e+04   7.9839187e+04
   8.0000000e+00  -4.9252419e+04   4.6680540e+04
   9.0000000e+00   3.5034479e+04  -2.4211208e+04
   1.0000000e+01   7.0983808e+04  -7.2877583e+04
   1.1000000e+01   8.6225596e+03  -3.8288694e+04
   1.2000000e+01  -5.2461665e+04   4.6783466e+04
   1.3000000e+01  -2.9908952e+04   7.8443046e+04
   1.4000000e+01   1.4203049e+04   1.3368005e+04
   1.5000000e+01  -5.7350186e+02  -6.9679877e+04
   1.6000000e+01  -3.0569000e+04  -7.4185715e+04
   1.7000000e+01  -7.8843574e+03  -2.9006572e+03
   1.8000000e+01   4.3515599e+04   6.4303581e+04
   1.9000000e+01   3.8957126e+04   5.9486278e+04
   2.0000000e+01  -4.8948267e+04  -8.7923668e+03
   2.1000000e+01  -1.1131952e+05  -6.9543279e+04
   2.2000000e+01  -4.4513465e+04  -6.3562325e+04
   2.3000000e+01   8.4453519e+04   5.8330073e+03
   2.4000000e+01   1.2142095e+05   7.5769612e+04
   2.5000000e+01   1.7417104e+04   7.3275151e+04
   2.6000000e+01  -1.1088292e+05  -8.2489035e+03
   2.7000000e+01  -1.2105115e+05  -7.2808052e+04
   2.8000000e+01  -8.6901646e+03  -3.9978188e+04
   2.9000000e+01   1.0133763e+05   3.7328446e+04
   3.0000000e+01   1.0015600e+05   7.1970324e+04
   3.1000000e+01   6.4997007e+03   4.3977267e+04
   3.2000000e+01  -7.6192958e+04  -1.1206435e+04
   3.3000000e+01  -7.1956063e+04  -3.6520727e+04
   3.4000000e+01   8.4830637e+03  -2.0246416e+04
   3.5000000e+01   7.5226795e+04   6.8095048e+03
   3.6000000e+01   5.9387880e+04   2.3409812e+04
   3.7000000e+01  -3.9249964e+03   1.5983970e+04
   3.8000000e+01  -4.7495246e+04  -1.1747467e+04
   3.9000000e+01  -4.0049696e+04  -2.9926619e+04
   4.0000000e+01   1.8350500e+04  -1.5269449e+04
   4.1000000e+01   5.6728845e+04   1.1943882e+04
   4.2000000e+01   4.3328095e+03   1.4827678e+04
   4.3000000e+01  -6.2477690e+04  -2.8546153e+03
   4.4000000e+01  -4.0063919e+04  -1.4286566e+04
   4.5000000e+01   2.2324999e+04  -2.4557529e+03
   4.6000000e+01   3.1393772e+04   2.6291057e+04
   4.7000000e+01   3.3722538e+02   3.5475120e+04
   4.8000000e+01  -1.3815794e+04   4.7232767e+03
   4.9000000e+01  -4.9819551e+03  -3.2502138e+04
   5.0000000e+01   1.4139868e+04  -2.4772976e+04
   5.1000000e+01   3.1737600e+04   2.4726964e+04
   5.2000000e+01   1.8743506e+04   5.0905848e+04
   5.3000000e+01  -1.7206802e+04   1.5004472e+04
   5.4000000e+01  -1.5750267e+04  -3.9230998e+04
   5.5000000e+01   4.4756049e+04  -4.4762315e+04
   5.6000000e+01   8.5812182e+04  -5.4233254e+03
   5.7000000e+01   2.9649452e+04   2.0110246e+04
   5.8000000e+01  -5.8693070e+04   2.5665078e+03
   5.9000000e+01  -6.4654420e+04  -3.3738762e+04
   6.0000000e+01   9.3674879e+02  -3.7963348e+04
   6.1000000e+01   4.7457553e+04  -2.1466017e+03
   6.2000000e+01   3.1842978e+04   2.4035004e+04
   6.3000000e+01  -1.6880734e+04   9.8998498e+03
   6.4000000e+01  -4.6699680e+04  -2.7565588e+04
   6.5000000e+01  -3.6508978e+04  -3.8903339e+04
   6.6000000e+01  -4.6103946e+03   1.9511893e+03
   6.7000000e+01   2.1861376e+04   4.3991815e+04
   6.8000000e+01   2.4006563e+04   3.3550288e+04
   6.9000000e+01   8.5397150e+00  -9.9234995e+03
   7.0000000e+01  -1.6012690e+04  -3.6175163e+04
   7.1000000e+01   4.9991892e+03  -2.3664628e+04
   7.2000000e+01   3.7552817e+04   1.6707824e+04
   7.3000000e+01   3.8841670e+04   4.4819565e+04
   7.4000000e+01  -1.1351388e+03   1.3746291e+04
   7.5000000e+01  -3.8380355e+04  -4.7956681e+04
   7.6000000e+01  -2.1134150e+04  -5.4926523e+04
   7.7000000e+01   2.5540438e+04   6.0172801e+03
   7.8000000e+01   2.7815253e+04   5.5158400e+04
   7.9000000e+01  -2.8925542e+04   2.8925961e+04
   8.0000000e+01  -6.3911821e+04  -3.0561419e+04
   8.1000000e+01  -2.0621686e+04  -4.0816279e+04
   8.2000000e+01   3.1228526e+04   3.8498337e+03
   8.3000000e+01   2.0602290e+04   4.1365312e+04
   8.4000000e+01  -1.6444646e+04   2.4949533e+04
   8.5000000e+01  -1.9203144e+04  -1.6515687e+04
   8.6000000e+01   1.3654413e+04  -2.5153041e+04
   8.7000000e+01   3.2554430e+04  -2.1575430e+03
   8.8000000e+01   5.4459746e+03   1.6326578e+04
   8.9000000e+01  -3.6321420e+04   1.8077161e+04
   9.0000000e+01  -3.7703296e+04   1.2077979e+04
   9.1000000e+01   3.6806089e+03  -6.1842935e+03
   9.2000000e+01   3.0078204e+04  -3.1877507e+04
   9.3000000e+01   5.3792280e+02  -2.1502967e+04
   9.4000000e+01  -5.7457032e+04   2.1102935e+04
   9.5000000e+01  -6.8356594e+04   3.3754908e+04
   9.6000000e+01  -2.4604605e+03   7.4454347e+03
   9.7000000e+01   6.2353576e+04  -9.7948206e+03
   9.8000000e+01   4.7122124e+04   2.5228892e+03
   9.9000000e+01  -2.0548735e+04   9.8626650e+03
   1.0000000e+02  -5.1901770e+04  -4.5102404e+03
   1.0100000e+02  -1.2131258e+04  -5.9787580e+03
   1.0200000e+02   3.8835780e+04   8.1383351e+03
   1.0300000e+02   4.2990877e+04   2.7655161e+03
   1.0400000e+02   1.2426841e+04  -1.6773365e+04
   1.0500000e+02  -1.5019056e+04  -1.3508156e+04
   1.0600000e+02  -1.8550908e+04   1.1618502e+04
   1.0700000e+02   1.6446901e+03   1.6534764e+04
   1.0800000e+02   2.5421097e+04  -9.3986291e+03
   1.0900000e+02   1.6226232e+04  -2.7030015e+04
   1.1000000e+02  -2.3412295e+04  -1.2240054e+04
   1.1100000e+02  -3.8759487e+04   1.2440070e+04
   1.1200000e+02  -1.1804849e+04   1.6664508e+04
   1.1300000e+02   2.3694385e+04  -2.2142668e+03
   1.1400000e+02   2.9093721e+04  -2.3022058e+04
   1.1500000e+02  -1.0487452e+04  -1.7834723e+04
   1.1600000e+02  -5.0103097e+04   1.5602183e+04
   1.1700000e+02  -2.9169014e+04   4.0383479e+04
   1.1800000e+02   3.5302865e+04   2.1509331e+04
   1.1900000e+02   6.3126114e+04  -2.2391486e+04
   1.2000000e+02   1.8468086e+04  -2.6769496e+04
   1.2100000e+02  -4.5584490e+04   1.8791676e+04
   1.2200000e+02  -5.2833623e+04   4.1649517e+04
   1.2300000e+02   1.3405279e+04   9.3257214e+03
   1.2400000e+02   7.5247738e+04  -2.3653645e+04
   1.2500000e+02   4.5278065e+04  -1.0891288e+04
   1.2600000e+02  -4.1550301e+04   1.9439367e+04
   1.2700000e+02  -6.9826596e+04   1.5652883e+04
   1.2800000e+02  -9.0504089e+03  -1.8902720e+04
   1.2900000e+02   4.8101673e+04  -3.9734367e+04
   1.3000000e+02   3.3944280e+04  -1.9634924e+04
   1.3100000e+02  -3.4973257e+03   1.9068716e+04
   1.3200000e+02  -7.8760697e+03   2.9521879e+04
   1.3300000e+02   3.4665837e+03   4.9848361e+03
   1.3400000e+02   2.8767028e+03  -1.7206707e+04
   1.3500000e+02   6.6213766e+03  -7.5622238e+03
   1.3600000e+02   2.2472536e+04   1.5910265e+04
   1.3700000e+02   2.0961208e+04   1.3314257e+04
   1.3800000e+02   4.6545478e+03  -8.7955326e+03
   1.3900000e+02   5.8024571e+03  -7.5200402e+03
   1.4000000e+02   1.7525168e+04   2.4754325e+04
   1.4100000e+02   4.2821367e+03   3.8883584e+04
   1.4200000e+02  -3.0515358e+04   1.2350923e+03
   1.4300000e+02  -3.1848870e+04  -3.8326713e+04
   1.4400000e+02   2.4872399e+03  -2.2414381e+04
   1.4500000e+02   6.5856005e+03   1.4513075e+04
   1.4600000e+02  -1.7529243e+04   7.4742411e+03
   1.4700000e+02  -1.2684669e+04  -1.9514623e+04
   1.4800000e+02   1.4888799e+04  -4.9622232e+03
   1.4900000e+02   1.9163386e+04   2.1809608e+04
   1.5000000e+02   2.8916894e+03   6.4230615e+03
   1.5100000e+02   4.1213211e+03  -2.8275005e+04
   1.5200000e+02   2.1412410e+04  -3.3928948e+04
   1.5300000e+02   2.3224982e+04   7.8277869e+02
   1.5400000e+02   7.5758415e+03   3.7931136e+04
   1.5500000e+02  -3.8515045e+03   3.1778150e+04
   1.5600000e+02  -8.2237438e+03  -1.0866948e+04
   1.5700000e+02  -1.7349036e+04  -4.1786474e+04
   1.5800000e+02  -2.9182466e+04  -2.9659498e+04
   1.5900000e+02  -3.6843015e+04   2.5573576e+03
   1.6000000e+02  -3.0623141e+04   1.7031861e+04
   1.6100000e+02  -8.8306913e+03   1.0051672e+04
   1.6200000e+02  -2.5817330e+03  -5.7436404e+03
   1.6300000e+02  -1.9403428e+04  -1.7451513e+04
   1.6400000e+02  -1.5339849e+04  -1.7508569e+04
   1.6500000e+02   2.4324872e+04  -8.5420314e+03
   1.6600000e+02   5.0790689e+04   4.4323664e+03
   1.6700000e+02   2.7416820e+04   1.4691077e+04
   1.6800000e+02  -1.2218515e+04   1.5532161e+04
   1.6900000e+02  -2.4658473e+04   4.0512653e+03
   1.7000000e+02  -1.0884633e+04  -1.0229419e+04
   1.7100000e+02   1.1041525e+04  -1.6161081e+04
   1.7200000e+02   2.2251017e+04  -1.8297911e+04
   1.7300000e+02   6.3820994e+03  -1.3550351e+04
   1.7400000e+02  -2.9748435e+04   4.9101154e+03
   1.7500000e+02  -4.0241394e+04   2.0946536e+04
   1.7600000e+02  -1.4839116e+03   1.8424880e+04
   1.7700000e+02   2.9276170e+04   2.3841932e+03
   1.7800000e+02   8.7879838e+03  -1.4008675e+04
   1.7900000e+02  -2.5214438e+04  -1.9879038e+04
   1.8000000e+02  -2.0771001e+04  -6.9190938e+03
   1.8100000e+02   1.6774326e+04   2.1361358e+04
   1.8200000e+02   2.5377676e+04   3.9504069e+04
   1.8300000e+02  -6.7067247e+03   1.9555013e+04
   1.8400000e+02  -1.9562239e+04  -2.2892064e+04
   1.8500000e+02   4.9768493e+03  -3.5199250e+04
   1.8600000e+02   2.9978625e+04  -1.2093247e+04
