   1.0274000e+02   2.5123000e+01
   1.0283040e+02   2.4166200e+01
   0.0000000e+00  -7.2403984e+05  -7.2403984e+05
   1.0000000e+00  -1.3267909e+06   7.3637715e+05
   2.0000000e+00  -1.6022989e+05   1.0031850e+06
   3.0000000e+00   1.1195767e+06   2.9972579e+04
   4.0000000e+00   9.4143527e+05  -5.4848879e+05
   5.0000000e+00  -1.2990315e+05  -1.6387877e+05
   6.0000000e+00  -6.9695185e+05   2.5700315e+05
   7.0000000e+00  -4.6557278e+05   3.0988943e+05
   8.0000000e+00  -6.8561221e+04   1.8363997e+05
   9.0000000e+00   2.1589780e+05  -3.9226135e+05
   1.0000000e+01   3.5774616e+05  -9.0200763e+05
   1.1000000e+01   1.7426788e+05  -2.3305579e+05
   1.2000000e+01  -7.4854475e+04   8.5566678e+05
   1.3000000e+01  -1.5632351e+04   6.8080668e+05
   1.4000000e+01   8.8646677e+04  -5.1052446e+05
   1.5000000e+01  -5.1815353e+04  -7.9793181e+05
   1.6000000e+01  -2.3434746e+05   4.4405292e+05
   1.7000000e+01  -2.0085424e+05   1.1806929e+06
   1.8000000e+01   1.0735422e+05   2.5478535e+05
   1.9000000e+01   4.1883387e+05  -4.8631797e+05
   2.0000000e+01   1.5736982e+05  -2.4273280e+04
   2.1000000e+01  -5.4522631e+05   4.0472168e+05
   2.2000000e+01  -6.5721480e+05   5.6989107e+04
   2.3000000e+01   7.3522920e+04  -5.7772706e+05
   2.4000000e+01   6.5986907e+05  -6.3852262e+05
   2.5000000e+01   3.2004404e+05  -9.1003279e+04
   2.6000000e+01  -5.1068940e+05   5.2961863e+04
   2.7000000e+01  -6.6829765e+05  -2.8426719e+05
   2.8000000e+01   5.9677199e+04  -2.3769159e+05
   2.9000000e+01   6.1035562e+05  -3.4827954e+04
   3.0000000e+01   3.8074082e+05  -2.2187078e+05
   3.1000000e+01  -1.3624495e+05  -1.8944985e+05
   3.2000000e+01  -3.0228253e+05   4.1716606e+05
   3.3000000e+01   1.4358830e+02   8.7497095e+05
   3.4000000e+01   3.8859680e+05   7.8907821e+05
   3.5000000e+01   4.3853548e+05   4.5795899e+05
