   1.0274000e+02   2.5123000e+01
   9.7511426e+01   2.9957661e+01
   0.0000000e+00   9.6183619e+04   9.6183619e+04
   1.0000000e+00  -4.9412874e+03   5.5990604e+04
   2.0000000e+00  -9.0744719e+04  -4.3915251e+04
   3.0000000e+00  -1.5483580e+04  -4.0578076e+04
   4.0000000e+00   1.1436712e+05   3.8200913e+04
   5.0000000e+00   1.0315655e+05   4.0826206e+04
   6.0000000e+00  -1.5616459e+04  -4.8277710e+04
   7.0000000e+00  -5.4726324e+04  -8.5174654e+04
   8.0000000e+00   7.9661308e+03  -1.0830417e+04
   9.0000000e+00   3.7828799e+04   6.1815667e+04
   1.0000000e+01  -1.5529837e+04   3.7656172e+04
   1.1000000e+01  -3.7892918e+04  -3.4891539e+04
   1.2000000e+01   4.5671805e+04  -5.9472955e+04
   1.3000000e+01   1.0895029e+05  -1.4491092e+04
   1.4000000e+01   3.1478054e+04   4.5297432e+04
   1.5000000e+01  -1.0144669e+05   5.2259815e+04
   1.6000000e+01  -1.1169159e+05   1.1091941e+04
   1.7000000e+01   2.9622060e+04  -1.9610283e+04
   1.8000000e+01   1.3325869e+05  -4.1544261e+04
   1.9000000e+01   6.6572706e+04  -7.1717406e+04
   2.0000000e+01  -5.2189445e+04  -5.7291324e+04
   2.1000000e+01  -7.3903842e+04   2.8221998e+04
   2.2000000e+01  -3.2444569e+04   8.6835596e+04
   2.3000000e+01  -1.7036085e+04   2.0995400e+04
   2.4000000e+01  -7.7027544e+03  -9.7605777e+04
   2.5000000e+01   3.7440155e+04  -1.2987703e+05
   2.6000000e+01   7.5166730e+04  -4.1597380e+04
   2.7000000e+01   2.6878763e+04   7.7095848e+04
   2.8000000e+01  -8.1418510e+04   1.1131127e+05
   2.9000000e+01  -9.0142728e+04   6.9085012e+04
   3.0000000e+01   3.5397102e+04   9.5214946e+03
   3.1000000e+01   1.1422969e+05  -6.1135833e+04
   3.2000000e+01   5.6205199e+04  -9.5886181e+04
   3.3000000e+01  -2.0183624e+04  -3.9452943e+04
   3.4000000e+01  -3.2118269e+04   6.3548232e+04
   3.5000000e+01  -4.0669426e+04   9.7194218e+04
   3.6000000e+01  -5.2728958e+04   2.3755371e+04
   3.7000000e+01  -8.8919652e+03  -5.0943073e+04
   3.8000000e+01   3.6625195e+04  -6.4655836e+04
   3.9000000e+01   1.2352926e+04  -5.0915889e+04
   4.0000000e+01  -5.8235292e+04  -2.4581076e+04
   4.1000000e+01  -1.0144881e+05   7.8857763e+03
   4.2000000e+01  -3.8641002e+04   4.6054520e+04
   4.3000000e+01   7.1536599e+04   7.5936682e+04
   4.4000000e+01   5.8480060e+04   5.2024759e+04
   4.5000000e+01  -7.1023926e+04  -3.4354820e+04
   4.6000000e+01  -1.0123152e+05  -1.1004104e+05
   4.7000000e+01   3.6328357e+04  -6.2047041e+04
   4.8000000e+01   1.2187713e+05   6.8550879e+04
   4.9000000e+01   2.4566130e+04   9.3712309e+04
