   1.0274000e+02   2.5123000e+01
   9.5699937e+01   2.9772728e+01
   0.0000000e+00   6.2852887e+04   6.2852887e+04
   1.0000000e+00   6.0099518e+04  -5.1124656e+03
   2.0000000e+00  -2.2041157e+04  -5.8913829e+04
   3.0000000e+00  -1.0755723e+05  -5.1881704e+04
   4.0000000e+00  -9.4805704e+04  -1.7889184e+04
   5.0000000e+00   3.5093925e+04  -2.3538907e+03
   6.0000000e+00   1.3012484e+05  -1.3591564e+04
   7.0000000e+00   3.7516289e+04  -1.3113702e+04
   8.0000000e+00  -1.2594083e+05   1.1732454e+04
   9.0000000e+00  -1.2716088e+05   2.1088759e+04
   1.0000000e+01   1.6533292e+04   1.4613674e+03
   1.1000000e+01   1.2334198e+05  -2.8872700e+04
   1.2000000e+01   1.1672868e+05  -3.8709670e+04
   1.3000000e+01  -8.6829237e+03  -4.0455150e+03
   1.4000000e+01  -1.9391348e+05   4.5027713e+04
   1.5000000e+01  -2.1807478e+05   5.0811811e+04
   1.6000000e+01   1.9802375e+04   1.5955071e+03
   1.7000000e+01   2.2243565e+05  -4.2915042e+04
   1.8000000e+01   1.2439623e+05  -3.5615463e+04
   1.9000000e+01  -1.0697777e+05   3.1564542e+03
   2.0000000e+01  -2.0587154e+05   3.4724504e+04
   2.1000000e+01  -1.1936658e+05   1.4001996e+04
   2.2000000e+01   6.9773246e+04  -5.4323828e+04
   2.3000000e+01   1.9306485e+05  -6.7759336e+04
   2.4000000e+01   1.1010787e+05   2.7905527e+04
   2.5000000e+01  -6.4559432e+04   1.1634762e+05
   2.6000000e+01  -9.0297630e+04   5.7657486e+04
   2.7000000e+01   2.6492169e+04  -8.6459123e+04
   2.8000000e+01   7.7539206e+04  -1.2918562e+05
   2.9000000e+01  -5.1358894e+03  -2.1271384e+04
   3.0000000e+01  -7.6701928e+04   1.1078957e+05
   3.1000000e+01  -9.0026101e+03   1.4261673e+05
   3.2000000e+01   9.5403402e+04   7.2076668e+04
   3.3000000e+01   5.2571738e+04  -4.2522543e+04
   3.4000000e+01  -8.6632799e+04  -1.2240410e+05
   3.5000000e+01  -1.2446985e+05  -7.1255551e+04
   3.6000000e+01  -2.3449082e+04   7.6345153e+04
   3.7000000e+01   9.0985745e+04   1.5784491e+05
   3.8000000e+01   1.1554539e+05   9.1145011e+04
   3.9000000e+01   3.9425490e+04  -5.1024855e+04
   4.0000000e+01  -5.7159738e+04  -1.1076259e+05
   4.1000000e+01  -5.9819847e+04  -1.6140174e+04
   4.2000000e+01   3.3244732e+04   1.0520454e+05
   4.3000000e+01   9.7521701e+04   8.8816165e+04
   4.4000000e+01   4.8535305e+04  -3.2401740e+04
   4.5000000e+01  -5.1478213e+04  -7.7202098e+04
   4.6000000e+01  -6.6993802e+04   2.4449430e+03
   4.7000000e+01   2.3918372e+04   6.9352586e+04
   4.8000000e+01   8.6825799e+04   4.0640835e+04
   4.9000000e+01   2.6550685e+04  -1.5199888e+04
   5.0000000e+01  -6.3752541e+04  -1.5752982e+04
   5.1000000e+01  -2.8895787e+04   2.0668833e+04
   5.2000000e+01   1.0039766e+05   2.9187245e+04
   5.3000000e+01   1.3021371e+05   4.7517953e+03
   5.4000000e+01  -1.8234930e+02  -8.8818024e+03
   5.5000000e+01  -1.1492111e+05   2.6159738e+03
   5.6000000e+01  -5.0532834e+04   1.3314117e+04
   5.7000000e+01   1.1446276e+05   7.2545023e+03
   5.8000000e+01   1.6974104e+05  -6.5628121e+03
   5.9000000e+01   4.7419493e+04  -1.3813126e+04
   6.0000000e+01  -1.0471626e+05  -1.0890335e+04
   6.1000000e+01  -1.1304721e+05  -6.8786418e+03
   6.2000000e+01   1.6841060e+04  -9.1753892e+03
   6.3000000e+01   1.1453922e+05  -1.6559915e+04
   6.4000000e+01   4.5315636e+04  -2.5603445e+03
   6.5000000e+01  -1.0926555e+05   3.4966160e+04
   6.6000000e+01  -1.3706040e+05   2.0989055e+04
   6.7000000e+01  -3.4032361e+03  -5.4819727e+04
   6.8000000e+01   9.7141833e+04  -7.9469321e+04
   6.9000000e+01   4.1664938e+04  -9.3983992e+03
   7.0000000e+01  -6.8167798e+04   5.1542680e+04
   7.1000000e+01  -9.3877175e+04   1.9503207e+04
   7.2000000e+01  -2.8776226e+04  -4.2879665e+04
   7.3000000e+01   5.0376528e+04  -4.9853162e+04
   7.4000000e+01   6.4493281e+04  -1.8689501e+04
   7.5000000e+01  -3.6157764e+03   4.1201633e+03
   7.6000000e+01  -7.0690191e+04   8.9974255e+03
   7.7000000e+01  -5.1500135e+04  -2.5364932e+03
   7.8000000e+01   2.1300566e+04  -3.3530247e+04
   7.9000000e+01   3.9828446e+04  -4.9539523e+04
   8.0000000e+01  -1.1513012e+04  -1.0069150e+04
