   1.0274000e+02   2.5123000e+01
   9.4578872e+01   2.9488383e+01
   0.0000000e+00   1.1221864e+04   1.1221864e+04
   1.0000000e+00   1.4648870e+05  -1.2939173e+05
   2.0000000e+00   1.2706386e+05  -9.5323408e+04
   3.0000000e+00  -2.3824472e+03   4.7261846e+04
   4.0000000e+00  -1.1055981e+05   1.1400877e+05
   5.0000000e+00  -9.5936096e+04   6.4176700e+04
   6.0000000e+00   2.6827394e+04  -2.1245213e+04
   7.0000000e+00   1.4794964e+05  -6.9280769e+04
   8.0000000e+00   1.3498085e+05  -3.4141665e+04
   9.0000000e+00  -3.1437079e+04   5.5184937e+04
   1.0000000e+01  -1.5503408e+05   6.8929964e+04
   1.1000000e+01  -7.5662454e+04  -1.7474750e+02
   1.2000000e+01   8.3663924e+04  -1.6178252e+04
   1.3000000e+01   9.5034070e+04   2.2863752e+04
   1.4000000e+01  -4.0275054e+04   2.3961367e+04
   1.5000000e+01  -8.9759515e+04  -1.8793920e+04
   1.6000000e+01   1.6381004e+04  -4.0383385e+04
   1.7000000e+01   7.6892991e+04   2.1007368e+03
   1.8000000e+01  -1.1243821e+04   4.1085488e+04
   1.9000000e+01  -9.1690767e+04   1.3903821e+04
   2.0000000e+01  -2.1834130e+04  -5.3291714e+03
   2.1000000e+01   9.2335046e+04   1.1293749e+04
   2.2000000e+01   9.4637005e+04  -3.9698345e+03
   2.3000000e+01   1.3952289e+04  -2.1566213e+04
   2.4000000e+01  -6.5269281e+04   8.5488866e+03
   2.5000000e+01  -9.6375308e+04   4.8688738e+04
   2.6000000e+01  -4.8735595e+04   6.9942665e+04
   2.7000000e+01   2.7562473e+04   3.5045738e+04
   2.8000000e+01   3.7392303e+04  -6.8724754e+04
   2.9000000e+01  -3.3356605e+04  -1.4106080e+05
   3.0000000e+01  -9.1711001e+04  -9.1299680e+04
   3.1000000e+01  -6.1634831e+04   5.2313281e+04
   3.2000000e+01   6.3531581e+03   1.5136480e+05
   3.3000000e+01   2.6902576e+04   8.9346143e+04
   3.4000000e+01  -8.1203355e+03  -7.5183974e+04
   3.5000000e+01  -5.0320109e+04  -1.7321183e+05
   3.6000000e+01  -4.7565808e+04  -8.3740510e+04
   3.7000000e+01   1.4996326e+04   9.9424400e+04
   3.8000000e+01   8.0921182e+04   1.5253714e+05
   3.9000000e+01   5.4018225e+04   5.2497507e+04
   4.0000000e+01  -5.8329140e+04  -6.2060728e+04
   4.1000000e+01  -1.1956184e+05  -8.6713433e+04
   4.2000000e+01  -5.9323618e+04  -8.7217740e+03
   4.3000000e+01   5.7681417e+04   4.4966324e+04
   4.4000000e+01   1.1158424e+05  -1.8559813e+03
   4.5000000e+01   1.8635561e+04  -5.3300045e+04
   4.6000000e+01  -1.1113641e+05  -3.6987799e+04
