   1.0274000e+02   2.5123000e+01
   9.6690945e+01   3.0008611e+01
   0.0000000e+00   5.4808430e+04   5.4808430e+04
   1.0000000e+00  -2.4578511e+03   6.1167003e+03
   2.0000000e+00  -3.5574553e+04  -1.1676405e+05
   3.0000000e+00   4.2322524e+03  -1.1791163e+05
   4.0000000e+00   3.5602715e+04   4.1784126e+04
   5.0000000e+00  -1.9841757e+03   1.5985246e+05
   6.0000000e+00  -4.9649778e+04   1.0018585e+05
   7.0000000e+00  -5.9684625e+03  -4.3012081e+04
   8.0000000e+00   8.8497287e+04  -1.1444767e+05
   9.0000000e+00   7.1996333e+04  -6.5473371e+04
   1.0000000e+01  -5.3149014e+04   4.1837397e+04
   1.1000000e+01  -9.4334268e+04   1.0705796e+05
   1.2000000e+01   1.6434788e+04   6.1299293e+04
   1.3000000e+01   1.3459900e+05  -7.0709760e+04
   1.4000000e+01   1.0989344e+05  -1.5646519e+05
   1.5000000e+01  -4.4158217e+04  -8.6549925e+04
   1.6000000e+01  -1.5599738e+05   6.5809165e+04
   1.7000000e+01  -9.3990145e+04   1.1943527e+05
   1.8000000e+01   6.9743923e+04   2.5291847e+04
   1.9000000e+01   1.4865936e+05  -8.7777331e+04
   2.0000000e+01   6.2972485e+04  -9.9432545e+04
   2.1000000e+01  -6.4016855e+04  -1.2396887e+04
   2.2000000e+01  -8.8044777e+04   7.7198774e+04
   2.3000000e+01  -4.5250291e+04   7.6202243e+04
   2.4000000e+01  -3.9378578e+04   3.8165603e+03
   2.5000000e+01  -3.9993180e+04  -4.4104989e+04
   2.6000000e+01   3.4190144e+04  -2.4543639e+04
   2.7000000e+01   9.4270263e+04   1.5391850e+04
   2.8000000e+01   6.0166474e+03   6.5826831e+03
   2.9000000e+01  -1.1133368e+05  -3.2774229e+04
   3.0000000e+01  -6.7765348e+04  -2.2498780e+04
   3.1000000e+01   5.7579460e+04   3.6211204e+04
   3.2000000e+01   8.3668896e+04   6.1309449e+04
   3.3000000e+01   1.3588855e+04   9.5911423e+03
   3.4000000e+01  -4.2064239e+04  -6.5126706e+04
   3.5000000e+01  -2.7423137e+04  -7.3713791e+04
   3.6000000e+01   4.0248010e+04   8.0220167e+02
   3.7000000e+01   6.8246698e+04   8.1137031e+04
   3.8000000e+01  -1.2389817e+04   6.6607750e+04
   3.9000000e+01  -8.1954955e+04  -3.7974510e+04
   4.0000000e+01  -8.6134783e+03  -1.0166234e+05
   4.1000000e+01   9.9064252e+04  -5.5990385e+04
   4.2000000e+01   7.9989773e+04   2.8137620e+04
   4.3000000e+01  -3.3130186e+04   7.0134379e+04
   4.4000000e+01  -9.7683259e+04   4.7090492e+04
   4.5000000e+01  -5.6671596e+04  -9.4141946e+03
   4.6000000e+01   2.1067706e+04  -2.9886761e+04
   4.7000000e+01   5.7293311e+04   1.3642950e+04
   4.8000000e+01   2.3577895e+04   6.2268896e+04
   4.9000000e+01  -5.1659625e+04   5.2782426e+04
   5.0000000e+01  -6.9842854e+04   2.8744494e+03
   5.1000000e+01   1.7354347e+04  -2.4617434e+04
   5.2000000e+01   1.0792468e+05  -4.5783710e+02
   5.3000000e+01   7.0350677e+04   4.6238908e+04
   5.4000000e+01  -6.6899385e+04   6.1382377e+04
   5.5000000e+01  -1.1064901e+05   1.5351655e+04
   5.6000000e+01   2.3666174e+04  -6.3208077e+04
   5.7000000e+01   1.5439710e+05  -8.5804035e+04
   5.8000000e+01   1.0402556e+05  -1.0541715e+04
   5.9000000e+01  -5.2823232e+04   6.3288608e+04
   6.0000000e+01  -1.1778300e+05   3.9364552e+04
   6.1000000e+01  -3.0641278e+04  -3.1968329e+04
   6.2000000e+01   6.7008001e+04  -6.1182337e+04
   6.3000000e+01   4.9345587e+04  -3.0053296e+04
   6.4000000e+01  -2.8808198e+04   2.6287263e+04
   6.5000000e+01  -5.7556386e+04   5.7037140e+04
   6.6000000e+01  -1.9896183e+04   4.0117386e+04
   6.7000000e+01   1.7931883e+04  -7.5604543e+03
   6.8000000e+01   2.5104499e+03  -4.7061382e+04
   6.9000000e+01  -3.2096204e+04  -2.8400181e+04
   7.0000000e+01  -2.8470751e+04   3.5255187e+04
   7.1000000e+01   5.5937652e+03   5.3117174e+04
   7.2000000e+01   2.5283580e+04  -3.7123750e+03
   7.3000000e+01   6.8017473e+03  -4.8520100e+04
   7.4000000e+01  -1.9757899e+04  -1.2393596e+04
   7.5000000e+01  -3.1452477e+03   4.0898428e+04
   7.6000000e+01   4.1275398e+04   1.4386566e+04
   7.7000000e+01   5.0574465e+04  -4.7976102e+04
   7.8000000e+01   1.6709602e+04  -4.4810754e+04
   7.9000000e+01  -1.2081585e+04   4.8353696e+03
   8.0000000e+01  -1.5207581e+04   2.8721887e+04
   8.1000000e+01  -1.0295495e+04   1.5548311e+04
   8.2000000e+01   1.2191750e+04  -1.8458216e+04
   8.3000000e+01   5.3789519e+04  -5.2607124e+04
   8.4000000e+01   3.3270868e+04  -4.5840985e+04
   8.5000000e+01  -7.7424108e+04   9.8424326e+03
   8.6000000e+01  -1.4036330e+05   5.3677403e+04
   8.7000000e+01  -6.7129459e+04   3.5978327e+04
   8.8000000e+01   3.2994477e+04  -2.3164939e+04
   8.9000000e+01   3.9154235e+04  -6.8830874e+04
   9.0000000e+01  -2.7266061e+04  -5.7405015e+04
   9.1000000e+01  -5.6068751e+04   4.2008160e+03
   9.2000000e+01   8.8955007e+03   5.4951794e+04
   9.3000000e+01   7.2779893e+04   4.4638026e+04
   9.4000000e+01   1.8416844e+04  -6.9319488e+03
   9.5000000e+01  -7.9504147e+04  -4.4842840e+04
   9.6000000e+01  -5.0512028e+04  -5.0751202e+04
   9.7000000e+01   7.1948092e+04  -2.9540730e+04
   9.8000000e+01   1.0037963e+05   1.0857402e+04
   9.9000000e+01   1.2688039e+04   3.2943019e+04
   1.0000000e+02  -6.1303692e+04   1.7992910e+04
   1.0100000e+02  -5.8531651e+04  -2.5440660e+02
   1.0200000e+02  -4.0329139e+03  -4.3667633e+03
   1.0300000e+02   3.5904717e+04  -8.4252702e+02
   1.0400000e+02   1.5072773e+04   1.1845463e+04
   1.0500000e+02  -2.5512909e+04   1.8570484e+04
   1.0600000e+02  -2.5373254e+04   7.0265142e+03
   1.0700000e+02   7.2349923e+03  -6.2298514e+03
   1.0800000e+02   1.9234945e+04  -1.2354177e+04
   1.0900000e+02  -5.7234733e+03  -6.9962565e+03
   1.1000000e+02  -2.6994153e+04   8.5810111e+03
   1.1100000e+02  -1.3466780e+04  -1.9726865e+03
   1.1200000e+02   1.8096451e+04  -4.1542981e+04
   1.1300000e+02   2.5241065e+04  -3.9819364e+04
   1.1400000e+02   9.1341062e+03   2.6549773e+04
   1.1500000e+02   2.4335714e+04   7.0365739e+04
   1.1600000e+02   5.7277433e+04   2.8485601e+04
   1.1700000e+02   4.2557483e+04  -2.9908762e+04
   1.1800000e+02   5.4158208e+03  -1.8196564e+04
   1.1900000e+02   4.6357638e+03   3.7116222e+04
   1.2000000e+02   1.4873438e+04   5.8307796e+04
   1.2100000e+02  -8.2250031e+03   2.6169830e+04
   1.2200000e+02  -3.1680377e+04  -9.1636008e+03
   1.2300000e+02  -8.3470449e+03  -2.1735755e+03
   1.2400000e+02   2.3388941e+04   2.2682824e+04
   1.2500000e+02   5.8314708e+03   1.3253557e+04
   1.2600000e+02  -3.6241706e+04  -2.2508687e+04
   1.2700000e+02  -4.0548948e+04  -2.7311301e+04
   1.2800000e+02  -2.1192061e+03   7.6545887e+03
   1.2900000e+02   2.7438848e+04   2.9423680e+04
   1.3000000e+02   2.4015880e+04   1.2766747e+04
   1.3100000e+02   1.2460678e+04  -1.8052528e+04
   1.3200000e+02   1.1369692e+04  -3.0949920e+04
   1.3300000e+02   1.9797878e+04  -8.9857009e+03
   1.3400000e+02   2.3864965e+04   3.1468047e+04
   1.3500000e+02   1.5124277e+04   5.0541409e+04
   1.3600000e+02   2.0114283e+04   2.1948561e+04
   1.3700000e+02   4.1765613e+04  -3.2187830e+04
   1.3800000e+02   3.3125467e+04  -4.9337710e+04
   1.3900000e+02  -3.9060492e+03  -1.2457273e+04
   1.4000000e+02  -2.5122673e+04   2.0885224e+04
   1.4100000e+02  -3.1914162e+04   2.1183305e+04
   1.4200000e+02  -3.6475198e+04   2.2561158e+04
   1.4300000e+02  -3.1825945e+04   2.4595336e+04
   1.4400000e+02  -1.9446555e+04  -1.5643731e+04
   1.4500000e+02  -5.2133285e+03  -6.9917574e+04
   1.4600000e+02  -9.4352411e+03  -5.4485442e+04
   1.4700000e+02  -3.9386892e+04   2.1615679e+04
   1.4800000e+02  -5.6043791e+04   5.6386285e+04
   1.4900000e+02  -3.8330357e+04   1.6158688e+04
   1.5000000e+02  -2.7285222e+03  -3.4157032e+04
   1.5100000e+02   3.0320936e+04  -5.0621723e+04
   1.5200000e+02   3.5053853e+04  -2.9006112e+04
   1.5300000e+02   7.5672627e+03   2.3086710e+04
   1.5400000e+02  -1.9899442e+04   5.3372639e+04
   1.5500000e+02  -8.3588863e+03   2.9665350e+04
   1.5600000e+02   4.3656367e+04  -4.2750795e+03
   1.5700000e+02   7.4143198e+04  -3.5351853e+04
   1.5800000e+02   4.1630901e+04  -7.4142167e+04
   1.5900000e+02  -1.2035989e+04  -5.2922166e+04
   1.6000000e+02  -4.1503846e+04   4.4408890e+04
   1.6100000e+02  -4.1001681e+04   9.0806423e+04
   1.6200000e+02  -1.7324159e+04   2.8500259e+04
   1.6300000e+02   6.9075280e+01  -4.7109318e+04
   1.6400000e+02  -2.2221642e+04  -6.9086566e+04
   1.6500000e+02  -5.4696390e+04  -5.3571994e+04
   1.6600000e+02  -4.4145388e+04  -1.2827926e+04
   1.6700000e+02  -1.9436489e+04   4.4446946e+04
   1.6800000e+02  -3.0305789e+04   7.6475593e+04
   1.6900000e+02  -4.0944966e+04   4.5167542e+04
   1.7000000e+02  -8.3461701e+03  -3.6136997e+04
