   1.0274000e+02   2.5123000e+01
   1.0363300e+02   2.7182400e+01
   0.0000000e+00  -4.4279563e+03  -4.4279563e+03
   1.0000000e+00   1.9319337e+04  -6.4203562e+03
   2.0000000e+00  -1.9119703e+05   3.7038436e+05
   3.0000000e+00  -1.0880529e+05   4.8798247e+05
   4.0000000e+00   2.8753250e+05  -1.3117233e+05
   5.0000000e+00   3.0092186e+05  -6.8055274e+05
   6.0000000e+00  -5.9120641e+03  -3.2177612e+05
   7.0000000e+00  -9.2515791e+04   4.8579233e+05
   8.0000000e+00  -8.8749010e+04   6.7132601e+05
   9.0000000e+00  -7.8872438e+04   5.7556553e+04
   1.0000000e+01   1.5825095e+05  -5.5996756e+05
   1.1000000e+01   2.9253457e+05  -5.7769020e+05
   1.2000000e+01   1.2633255e+04  -7.4844545e+04
   1.3000000e+01  -1.7517963e+05   3.8347014e+05
   1.4000000e+01   6.5658823e+04   2.8603359e+05
   1.5000000e+01   1.9698161e+05  -1.7242456e+05
   1.6000000e+01  -1.8141809e+04  -4.2937173e+05
   1.7000000e+01  -7.0811774e+04  -2.9012729e+05
   1.8000000e+01   6.8844351e+04   6.0648215e+04
   1.9000000e+01  -3.1498347e+04   3.2648435e+05
   2.0000000e+01  -1.6817503e+05   2.1337430e+05
   2.1000000e+01   6.0484613e+04  -2.4623198e+05
   2.2000000e+01   2.9000244e+05  -4.6053294e+05
   2.3000000e+01   8.1625098e+04  -1.0314959e+05
   2.4000000e+01  -1.8066800e+05   2.7578622e+05
   2.5000000e+01  -1.0231195e+05   1.7811403e+05
   2.6000000e+01   4.1164667e+04  -1.8863082e+05
   2.7000000e+01   5.6646074e+04  -3.6317268e+05
   2.8000000e+01   8.2457638e+04  -1.0772360e+05
   2.9000000e+01   9.1104885e+04   2.9334371e+05
   3.0000000e+01   1.8853015e+04   2.3541690e+05
   3.1000000e+01  -2.5571466e+04  -2.9502242e+05
   3.2000000e+01   9.1175122e+03  -5.2161955e+05
   3.3000000e+01   5.2029558e+04  -5.7132166e+04
   3.4000000e+01   2.8149007e+04   4.5991169e+05
   3.5000000e+01  -5.8233041e+04   3.1700819e+05
   3.6000000e+01  -1.0833767e+05  -2.7748210e+05
   3.7000000e+01  -4.7165719e+04  -4.7735089e+05
   3.8000000e+01   5.7148768e+04   1.5966225e+03
   3.9000000e+01   4.3445404e+04   4.2944482e+05
   4.0000000e+01  -6.4626672e+04   1.8817303e+05
   4.1000000e+01  -5.2213517e+04  -2.9021026e+05
   4.2000000e+01   4.9294871e+04  -3.1022162e+05
   4.3000000e+01   5.2292482e+04   4.2453970e+04
   4.4000000e+01   1.5579043e+04   2.9841814e+05
   4.5000000e+01   3.2005863e+04   2.6594090e+05
