   1.0274000e+02   2.5123000e+01
   9.5711105e+01   3.0813386e+01
   0.0000000e+00   3.1584994e+04   3.1584994e+04
   1.0000000e+00   7.6903227e+04  -7.0728963e+04
   2.0000000e+00   2.7511000e+04  -6.6972767e+04
   3.0000000e+00  -2.5841144e+04   5.5219627e+04
   4.0000000e+00  -1.9383209e+04   1.0765038e+05
   5.0000000e+00   8.2099478e+03   5.2587965e+03
   6.0000000e+00   4.6483610e+03  -1.0291307e+05
   7.0000000e+00   1.0894683e+04  -6.6543952e+04
   8.0000000e+00   3.7690820e+04   4.8155902e+04
   9.0000000e+00   3.2196086e+04   9.0301351e+04
   1.0000000e+01   9.6542670e+02   3.1712099e+04
   1.1000000e+01  -2.7577713e+04  -4.5401058e+04
   1.2000000e+01  -3.2793945e+04  -6.2323147e+04
   1.3000000e+01  -4.2641900e+02  -2.2191811e+04
   1.4000000e+01   2.8100020e+04   2.7762677e+04
   1.5000000e+01   1.7521895e+04   5.1817471e+04
   1.6000000e+01  -1.9160596e+03   3.1826190e+04
   1.7000000e+01   3.8802072e+03   2.9441309e+03
   1.8000000e+01   5.9592296e+03   6.2026600e+03
   1.9000000e+01  -4.0398209e+04   1.3471162e+04
   2.0000000e+01  -8.1134217e+04  -9.5904083e+03
   2.1000000e+01  -3.0239210e+04  -3.7914977e+04
   2.2000000e+01   6.9281973e+04  -1.8478182e+04
   2.3000000e+01   1.0729815e+05   4.4868372e+04
   2.4000000e+01   4.3224124e+04   6.2249962e+04
   2.5000000e+01  -7.8456187e+04  -1.8522078e+04
   2.6000000e+01  -1.4587965e+05  -1.0611499e+05
   2.7000000e+01  -6.7010451e+04  -8.3680668e+04
   2.8000000e+01   9.9906107e+04   2.4552440e+04
   2.9000000e+01   1.6015491e+05   9.6853260e+04
   3.0000000e+01   1.0049548e+03   5.9103692e+04
   3.1000000e+01  -1.8761597e+05  -4.3096508e+04
   3.2000000e+01  -1.2750829e+05  -8.5795260e+04
   3.3000000e+01   1.0889105e+05  -2.3681850e+04
   3.4000000e+01   1.9967993e+05   5.4813737e+04
   3.5000000e+01   3.4970383e+04   6.6331494e+04
