   1.0274000e+02   2.5123000e+01
   9.5900869e+01   3.1254363e+01
   0.0000000e+00  -7.2496208e+04  -7.2496208e+04
   1.0000000e+00  -8.0365092e+03   7.8737153e+03
   2.0000000e+00   9.4880954e+04   9.0800469e+04
   3.0000000e+00   5.8243744e+04   3.4507852e+04
   4.0000000e+00  -7.1597613e+04  -5.5471127e+04
   5.0000000e+00  -9.3584383e+04  -2.8765410e+04
   6.0000000e+00   3.1281408e+04   5.7954503e+04
   7.0000000e+00   1.1076052e+05   5.2818307e+04
   8.0000000e+00   1.9511029e+03  -4.0808911e+04
   9.0000000e+00  -1.3924832e+05  -6.8470028e+04
   1.0000000e+01  -7.8147334e+04   8.3891975e+03
   1.1000000e+01   1.0769628e+05   7.4684410e+04
   1.2000000e+01   1.4804127e+05   5.9004863e+04
   1.3000000e+01  -5.4340748e+03  -2.2067930e+04
   1.4000000e+01  -1.3657065e+05  -8.6214404e+04
   1.5000000e+01  -9.4587392e+04  -5.1473068e+04
   1.6000000e+01   3.5130325e+04   4.5777478e+04
   1.7000000e+01   9.9895919e+04   8.8738689e+04
   1.8000000e+01   6.4719724e+04   2.8888821e+04
   1.9000000e+01   1.8473906e+02  -5.2367657e+04
   2.0000000e+01  -4.6377325e+04  -5.0423543e+04
   2.1000000e+01  -5.8705696e+04   2.1075540e+04
   2.2000000e+01  -1.5728784e+04   4.6849570e+04
   2.3000000e+01   2.7098506e+04  -1.0515570e+04
   2.4000000e+01   2.3295102e+04  -3.6358088e+04
   2.5000000e+01   2.3919550e+04   2.2494289e+04
   2.6000000e+01   2.8876597e+04   6.5480643e+04
   2.7000000e+01   3.8589195e+02   2.7332610e+04
   2.8000000e+01  -4.1778970e+04  -5.3292338e+04
   2.9000000e+01  -6.7439342e+04  -8.6334439e+04
   3.0000000e+01  -3.7865488e+04  -1.3816483e+04
   3.1000000e+01   4.0253947e+04   8.0361336e+04
   3.2000000e+01   6.4411421e+04   7.7436368e+04
   3.3000000e+01  -5.3248599e+03  -4.4168815e+03
   3.4000000e+01  -8.2065219e+04  -7.5218378e+04
   3.5000000e+01  -8.8871551e+04  -7.4921392e+04
   3.6000000e+01  -1.8764769e+04  -2.5589701e+03
   3.7000000e+01   6.4359338e+04   6.3079362e+04
   3.8000000e+01   6.5199837e+04   5.6658108e+04
   3.9000000e+01  -2.3151842e+04  -4.8294831e+03
   4.0000000e+01  -9.8799499e+04  -7.0553080e+04
   4.1000000e+01  -6.7670259e+04  -7.0499292e+04
   4.2000000e+01   3.1869572e+04   5.0232507e+02
   4.3000000e+01   8.5702601e+04   4.8479267e+04
   4.4000000e+01   6.4648707e+04   3.6965260e+04
   4.5000000e+01  -5.7398635e+03   3.2266497e+03
   4.6000000e+01  -7.3918056e+04  -3.2230771e+04
   4.7000000e+01  -6.2744088e+04  -4.6700105e+04
   4.8000000e+01   8.1198857e+03  -1.1640390e+04
   4.9000000e+01   5.7333397e+04   4.9134290e+04
   5.0000000e+01   4.7264350e+04   5.4654650e+04
   5.1000000e+01   2.1060407e+03  -1.2716698e+04
   5.2000000e+01  -2.0793935e+04  -5.8820294e+04
   5.3000000e+01  -2.9167215e+04  -2.4267889e+04
   5.4000000e+01  -3.7896013e+04   3.0040351e+04
   5.5000000e+01  -1.6519757e+04   1.7681505e+04
   5.6000000e+01   6.5815046e+03  -4.1999960e+04
   5.7000000e+01  -3.2714336e+03  -4.8556942e+04
   5.8000000e+01  -1.4256095e+04   1.0659107e+04
   5.9000000e+01   5.5157204e+03   4.1463968e+04
   6.0000000e+01   2.9419166e+04   5.7937542e+03
   6.1000000e+01   8.9858501e+03  -3.5953759e+04
   6.2000000e+01  -2.7323939e+04  -3.5987121e+04
   6.3000000e+01  -1.0166365e+04  -3.8088393e+03
   6.4000000e+01   5.3510558e+04   1.8871168e+04
   6.5000000e+01   8.3177685e+04   4.2907805e+03
   6.6000000e+01   3.8448498e+04  -2.0952563e+04
   6.7000000e+01  -2.3293827e+04  -2.6111836e+04
   6.8000000e+01  -4.6265892e+04  -3.6230775e+03
   6.9000000e+01  -2.1948256e+04   2.4086943e+04
   7.0000000e+01   3.3530798e+04   6.4008351e+03
   7.1000000e+01   5.4371462e+04  -3.1191567e+04
   7.2000000e+01   3.7800692e+03  -2.5403387e+04
   7.3000000e+01  -5.0451267e+04   1.1430091e+04
   7.4000000e+01  -4.1259338e+04   3.9296567e+04
   7.5000000e+01   9.9459521e+03   3.6900937e+04
   7.6000000e+01   5.2630571e+04   1.4575850e+04
   7.7000000e+01   4.6714245e+04  -9.7124280e+03
   7.8000000e+01  -1.5655344e+04  -2.0340891e+04
   7.9000000e+01  -4.8292668e+04   4.6938153e+03
   8.0000000e+01   7.5940898e+03   3.1837065e+04
   8.1000000e+01   6.5015927e+04   3.1117228e+04
   8.2000000e+01   4.8061494e+04   1.5928415e+04
   8.3000000e+01  -4.9666989e+02  -1.1876471e+04
   8.4000000e+01  -3.5853513e+03  -2.0486434e+04
   8.5000000e+01   3.3880956e+04  -3.4499190e+03
   8.6000000e+01   3.6594512e+04   2.5500934e+03
   8.7000000e+01  -5.6479273e+03   7.3695433e+03
   8.8000000e+01  -3.4345240e+04   1.4768361e+04
   8.9000000e+01  -2.1343293e+04   6.6220612e+03
   9.0000000e+01   3.4065387e+03  -1.1890694e+04
   9.1000000e+01   2.8230541e+03  -2.0574748e+04
   9.2000000e+01  -1.7534522e+04  -5.1362998e+03
   9.3000000e+01  -3.3596456e+04   2.2710027e+04
   9.4000000e+01  -2.2871014e+04   4.7210821e+04
   9.5000000e+01   1.2683105e+03   4.6034792e+04
   9.6000000e+01  -5.1082824e+03   4.9863364e+03
   9.7000000e+01  -2.4794769e+04  -3.4561031e+04
   9.8000000e+01  -1.3765288e+04  -2.1697818e+04
   9.9000000e+01   1.9950684e+04   2.9484202e+04
   1.0000000e+02   3.4971852e+04   4.5328073e+04
   1.0100000e+02   1.0596995e+04   8.8773976e+03
   1.0200000e+02  -1.9582472e+04  -1.8557802e+04
   1.0300000e+02  -2.5777918e+04  -2.2102821e+04
   1.0400000e+02  -1.1171326e+04  -1.9735341e+04
   1.0500000e+02   1.4598893e+04  -1.1934683e+04
   1.0600000e+02   2.3985786e+04  -1.7962335e+03
   1.0700000e+02   4.1920730e+02   1.4330310e+04
   1.0800000e+02  -2.4522187e+04   2.6921151e+04
   1.0900000e+02  -1.8534567e+04   2.1141378e+04
   1.1000000e+02  -1.2115244e+04   6.3803959e+03
   1.1100000e+02  -2.3572280e+04  -1.0125019e+04
   1.1200000e+02  -9.1480676e+03  -2.1318605e+04
   1.1300000e+02   1.2534055e+04  -2.3494121e+03
   1.1400000e+02  -4.4106187e+03   3.8093901e+04
   1.1500000e+02  -3.0975438e+04   3.5163384e+04
   1.1600000e+02  -3.6389218e+04  -2.2635592e+04
   1.1700000e+02  -1.5041111e+04  -5.9360005e+04
   1.1800000e+02   1.1235799e+04  -3.2784671e+04
   1.1900000e+02   1.7606581e+03   1.2182334e+04
   1.2000000e+02  -2.8357161e+04   6.6474856e+03
   1.2100000e+02  -3.0097014e+04  -3.7924718e+04
   1.2200000e+02  -1.7794899e+03  -3.8659134e+04
   1.2300000e+02   1.3090127e+04   1.0192089e+04
   1.2400000e+02   6.3975850e+03   2.6635996e+04
   1.2500000e+02   9.5550346e+03  -1.0206236e+04
   1.2600000e+02   1.7857767e+04  -3.4691539e+04
   1.2700000e+02   1.1604189e+04  -1.7583460e+04
   1.2800000e+02   1.3831095e+03   1.7083835e+04
   1.2900000e+02  -2.3762686e+03   4.3418210e+04
   1.3000000e+02  -8.9280837e+03   2.5116649e+04
   1.3100000e+02  -1.2918042e+04  -1.8164798e+04
   1.3200000e+02  -5.3809269e+03  -2.6649691e+04
   1.3300000e+02  -2.9039558e+03  -1.8928098e+04
   1.3400000e+02   6.8461158e+03  -2.3573712e+04
   1.3500000e+02   2.7090238e+04  -1.6191358e+04
   1.3600000e+02   1.0280393e+04   2.9662558e+03
   1.3700000e+02  -2.5517740e+04   1.5261145e+03
   1.3800000e+02  -1.5349047e+04  -1.5399266e+04
   1.3900000e+02   2.6620635e+04  -1.8779861e+04
   1.4000000e+02   3.6079029e+04  -1.8472161e+04
   1.4100000e+02   2.1303369e+04  -1.7489414e+04
   1.4200000e+02   3.6718572e+04  -1.2562244e+03
   1.4300000e+02   4.6692392e+04   1.7551097e+04
   1.4400000e+02   1.4664041e+04   3.0822985e+04
   1.4500000e+02  -1.3946070e+04   2.6753733e+04
   1.4600000e+02  -2.1340696e+04  -8.2753084e+02
   1.4700000e+02  -2.5200340e+03  -2.6224087e+04
   1.4800000e+02   4.2412305e+04  -2.4344740e+04
   1.4900000e+02   5.2579466e+04   1.1513253e+04
   1.5000000e+02  -9.5782547e+03   3.7584674e+04
   1.5100000e+02  -7.5041887e+04   1.6271934e+04
   1.5200000e+02  -5.0532653e+04  -2.2260672e+04
