   1.0274000e+02   2.5123000e+01
   9.7303341e+01   3.0120424e+01
   0.0000000e+00   8.3700469e+04   8.3700469e+04
   1.0000000e+00  -2.1013546e+04   6.2619484e+04
   2.0000000e+00  -9.2801456e+04  -2.1205995e+04
   3.0000000e+00  -1.7191543e+04  -3.8849971e+04
   4.0000000e+00   9.1739285e+04  -1.1782149e+04
   5.0000000e+00   7.7644638e+04   5.0242604e+03
   6.0000000e+00  -3.1750892e+04   5.1785602e+03
   7.0000000e+00  -7.4234362e+04  -1.5425752e+04
   8.0000000e+00   5.7559676e+03  -3.2793403e+04
   9.0000000e+00   5.9570103e+04  -7.0027185e+03
   1.0000000e+01  -3.5350576e+04   3.7925438e+04
   1.1000000e+01  -1.2400691e+05   3.6405688e+04
   1.2000000e+01  -1.5277722e+04  -1.9024653e+04
   1.3000000e+01   1.5823605e+05  -6.4262230e+04
   1.4000000e+01   1.3790174e+05  -4.3218411e+04
   1.5000000e+01  -7.7077133e+04   2.5175460e+04
   1.6000000e+01  -2.1580485e+05   6.5877818e+04
   1.7000000e+01  -8.3866325e+04   2.6842061e+04
   1.8000000e+01   1.5120473e+05  -5.7125225e+04
   1.9000000e+01   1.9928736e+05  -9.1849731e+04
   2.0000000e+01   4.0178096e+04  -4.7946648e+04
   2.1000000e+01  -1.1645052e+05   1.2219285e+04
   2.2000000e+01  -1.2230860e+05   3.4610267e+04
   2.3000000e+01  -2.4658200e+04   2.2740082e+04
   2.4000000e+01   5.2706262e+04   1.9444198e+04
   2.5000000e+01   6.5533788e+04   3.0831970e+04
   2.6000000e+01   3.9627958e+04   1.0099869e+04
   2.7000000e+01  -1.1149514e+04  -3.9025356e+04
   2.8000000e+01  -8.2998808e+04  -5.0544898e+04
   2.9000000e+01  -1.2635784e+05   1.3163707e+04
   3.0000000e+01  -6.1390669e+04   9.1878434e+04
   3.1000000e+01   9.9401833e+04   7.6922462e+04
   3.2000000e+01   1.8364614e+05  -3.1567515e+04
   3.3000000e+01   6.9130459e+04  -1.1158002e+05
   3.4000000e+01  -1.0041961e+05  -7.7605004e+04
   3.5000000e+01  -1.2110783e+05   1.5426453e+04
