   1.0274000e+02   2.5123000e+01
   9.3836307e+01   3.1284197e+01
   0.0000000e+00  -7.7474222e+04  -7.7474222e+04
   1.0000000e+00  -5.8759728e+03  -4.1847758e+04
   2.0000000e+00   8.4133680e+04   3.4149042e+04
   3.0000000e+00   7.8339721e+04   3.2201412e+04
   4.0000000e+00  -3.1726852e+03  -3.8387606e+04
   5.0000000e+00  -5.7869631e+04  -6.4222145e+04
   6.0000000e+00  -4.5184015e+04  -6.5141034e+03
   7.0000000e+00   1.3195549e+04   4.9693345e+04
   8.0000000e+00   7.6533533e+04   2.8985771e+04
   9.0000000e+00   8.1906657e+04  -3.9779206e+04
   1.0000000e+01   2.0081346e+04  -8.0451716e+04
   1.1000000e+01  -3.3092017e+04  -6.3655705e+04
   1.2000000e+01  -2.3443481e+04  -1.1114968e+04
   1.3000000e+01   2.5248811e+04   4.3481932e+04
   1.4000000e+01   4.5110151e+04   5.4094933e+04
   1.5000000e+01   8.8173079e+03  -6.5731770e+03
   1.6000000e+01  -1.8834497e+04  -8.4200924e+04
   1.7000000e+01   6.4036657e+03  -8.3116687e+04
   1.8000000e+01   2.8415514e+04   7.3364717e+03
   1.9000000e+01   3.3782980e+03   7.2940095e+04
   2.0000000e+01  -3.3118993e+04   2.1801443e+04
   2.1000000e+01  -3.5537388e+04  -6.9689686e+04
   2.2000000e+01   4.6274214e+03  -7.3802978e+04
   2.3000000e+01   5.6611536e+04  -2.2825463e+03
   2.4000000e+01   6.8132477e+04   4.1664241e+04
   2.5000000e+01   2.2941519e+04   1.2482462e+04
   2.6000000e+01  -2.9824283e+04  -3.9262756e+04
   2.7000000e+01  -3.0161624e+04  -3.5124943e+04
   2.8000000e+01   1.2040733e+04   1.8776409e+04
   2.9000000e+01   3.5879891e+04   3.7510717e+04
   3.0000000e+01   3.8650651e+04  -1.1238069e+04
   3.1000000e+01   4.9831005e+04  -7.1508985e+04
   3.2000000e+01   2.7173015e+04  -7.0136397e+04
   3.3000000e+01  -4.7967411e+04   4.4304456e+03
   3.4000000e+01  -7.5311048e+04   7.6586567e+04
   3.5000000e+01   4.2203829e+03   7.2974667e+04
   3.6000000e+01   8.6661290e+04   1.1711815e+02
   3.7000000e+01   5.0800011e+04  -6.9762119e+04
