   1.0274000e+02   2.5123000e+01
   9.6498329e+01   3.1192585e+01
   0.0000000e+00  -3.5269773e+04  -3.5269773e+04
   1.0000000e+00   2.8671148e+04  -6.5522521e+04
   2.0000000e+00   8.5688937e+04  -3.2616717e+04
   3.0000000e+00   6.5744828e+04   4.6425196e+04
   4.0000000e+00  -4.5009797e+04   8.9185503e+04
   5.0000000e+00  -1.1588052e+05   3.3680545e+04
   6.0000000e+00  -3.4581260e+04  -8.3928294e+04
   7.0000000e+00   9.2492237e+04  -1.2649651e+05
   8.0000000e+00   9.6018056e+04  -1.0719409e+04
   9.0000000e+00   2.5639838e+03   1.2517136e+05
   1.0000000e+01  -6.1870393e+04   1.0052147e+05
   1.1000000e+01  -5.1684941e+04  -4.9564035e+04
   1.2000000e+01   7.4296660e+03  -1.4454037e+05
   1.3000000e+01   4.5557610e+04  -5.7319125e+04
   1.4000000e+01   1.8550195e+04   1.1388272e+05
   1.5000000e+01  -3.2235419e+04   1.2430154e+05
   1.6000000e+01  -4.3521029e+04  -2.3379176e+04
   1.7000000e+01   3.7996712e+03  -8.3525310e+04
   1.8000000e+01   5.5052190e+04   9.2335714e+03
   1.9000000e+01   4.4175624e+04   9.1873298e+04
   2.0000000e+01  -1.2680512e+04   4.6257154e+04
   2.1000000e+01  -6.5517344e+04  -7.0156871e+04
   2.2000000e+01  -7.3793022e+04  -1.0632257e+05
   2.3000000e+01   6.6910332e+03  -1.3575094e+04
   2.4000000e+01   1.1140413e+05   8.2292539e+04
   2.5000000e+01   6.7851866e+04   6.2038547e+04
   2.6000000e+01  -8.9505053e+04  -3.3173535e+04
   2.7000000e+01  -1.1790910e+05  -8.7281179e+04
   2.8000000e+01   1.6830090e+02  -3.5850418e+04
   2.9000000e+01   6.1104506e+04   6.9548032e+04
   3.0000000e+01   2.6691077e+03   9.4273380e+04
   3.1000000e+01  -4.6939300e+04   1.4814569e+04
   3.2000000e+01   1.3150060e+04  -5.4859542e+04
   3.3000000e+01   7.9047211e+04  -5.5549229e+04
   3.4000000e+01   1.7010114e+04  -6.6544431e+03
   3.5000000e+01  -8.4992762e+04   5.5936285e+04
   3.6000000e+01  -7.6023738e+04   7.1101952e+04
   3.7000000e+01   3.8388872e+04   1.1925871e+04
   3.8000000e+01   1.1533756e+05  -5.5932748e+04
   3.9000000e+01   5.1320812e+04  -5.8783346e+04
   4.0000000e+01  -6.7890660e+04  -1.2006604e+04
   4.1000000e+01  -9.9624276e+04   1.8607012e+04
   4.2000000e+01  -3.0077752e+04   5.1138565e+03
   4.3000000e+01   5.0778123e+04  -1.7496857e+04
   4.4000000e+01   6.5385183e+04  -1.2262763e+04
   4.5000000e+01   1.0642323e+04   7.8500042e+02
   4.6000000e+01  -6.4760066e+04  -1.3809370e+03
   4.7000000e+01  -8.1391218e+04  -5.5777694e+03
   4.8000000e+01  -3.1412261e+02   1.8500539e+03
   4.9000000e+01   9.4816744e+04   2.5734067e+04
   5.0000000e+01   9.2280526e+04   3.9332208e+04
   5.1000000e+01  -5.8572380e+03   3.4280378e+03
   5.2000000e+01  -8.0592060e+04  -4.5484408e+04
   5.3000000e+01  -4.7560306e+04  -3.7411444e+04
   5.4000000e+01   2.5563161e+04   1.2288554e+04
   5.5000000e+01   4.5226647e+04   3.3666177e+04
   5.6000000e+01   2.6291669e+04  -2.0362673e+03
   5.7000000e+01   9.1119229e+03  -5.7650454e+04
   5.8000000e+01  -1.9322976e+04  -5.5433637e+04
   5.9000000e+01  -5.7469195e+04   1.3245494e+04
   6.0000000e+01  -6.1743691e+04   5.1484914e+04
   6.1000000e+01  -1.7069608e+04   2.6194950e+04
   6.2000000e+01   3.7926097e+04  -3.6107892e+03
   6.3000000e+01   4.7466663e+04  -2.2015538e+04
   6.4000000e+01   8.3000124e+03  -2.5937847e+04
