   1.0274000e+02   2.5123000e+01
   1.0234690e+02   3.0999800e+01
   0.0000000e+00  -1.6679537e+05  -1.6679537e+05
   1.0000000e+00   3.3423770e+04  -1.9070337e+05
   2.0000000e+00   1.4567921e+05   1.8713645e+04
   3.0000000e+00   7.8990514e+04   1.7340262e+05
   4.0000000e+00  -4.2327197e+04   5.7277145e+04
   5.0000000e+00  -1.1091894e+05  -1.4622346e+05
   6.0000000e+00  -9.8662423e+04  -1.4560130e+05
   7.0000000e+00   1.8750956e+04   2.8738631e+04
   8.0000000e+00   1.3425095e+05   1.3214711e+05
   9.0000000e+00   9.0427486e+04   7.1187180e+04
   1.0000000e+01  -3.0311643e+04  -4.8316430e+04
   1.1000000e+01  -7.2876963e+04  -8.6015053e+04
   1.2000000e+01  -1.2588347e+04  -3.2146687e+03
   1.3000000e+01   9.2955411e+04   1.0326014e+05
   1.4000000e+01   9.3468852e+04   9.5773258e+04
   1.5000000e+01  -4.4697875e+04  -3.8549344e+04
   1.6000000e+01  -9.9452184e+04  -1.4813188e+05
   1.7000000e+01   1.4662880e+04  -1.2266780e+05
   1.8000000e+01   8.5547232e+04  -1.5291512e+04
   1.9000000e+01   2.7361697e+04   6.4934994e+04
   2.0000000e+01  -1.1282956e+03   6.6268280e+04
   2.1000000e+01   5.3460887e+04   1.6900814e+04
   2.2000000e+01   5.0600517e+04  -4.7319037e+04
   2.3000000e+01  -1.1628100e+05  -7.9511272e+04
   2.4000000e+01  -2.8879206e+05  -1.7698841e+04
   2.5000000e+01  -1.4493397e+05   8.5327513e+04
   2.6000000e+01   2.7730807e+05   1.2064365e+05
   2.7000000e+01   4.7710491e+05   6.9090818e+04
   2.8000000e+01   1.4350534e+05  -3.6486654e+04
   2.9000000e+01  -3.7764556e+05  -1.3201142e+05
   3.0000000e+01  -4.8535034e+05  -1.1301267e+05
   3.1000000e+01  -7.1520552e+04   4.1292630e+04
   3.2000000e+01   3.7926692e+05   1.5699719e+05
   3.3000000e+01   3.8384900e+05   6.4980572e+04
   3.4000000e+01   5.2954043e+03  -1.1707877e+05
   3.5000000e+01  -2.6860583e+05  -1.4338638e+05
   3.6000000e+01  -1.9443212e+05  -1.1444857e+04
   3.7000000e+01  -1.3259693e+04   7.7683349e+04
   3.8000000e+01   2.6355917e+04   6.2566106e+04
   3.9000000e+01   2.7393553e+04   3.8692041e+04
   4.0000000e+01   1.4205358e+05   3.1366308e+04
   4.1000000e+01   1.8907801e+05   1.1204850e+04
   4.2000000e+01   7.9210459e+03  -2.1860189e+04
   4.3000000e+01  -1.7213437e+05  -4.3751228e+04
   4.4000000e+01  -1.4929104e+05  -1.5720052e+04
   4.5000000e+01  -4.3835040e+04   3.9971516e+04
   4.6000000e+01   2.4839135e+04   4.9157749e+04
   4.7000000e+01   1.0746222e+05   7.8837069e+03
   4.8000000e+01   1.7377149e+05  -1.8859403e+04
   4.9000000e+01   8.6254049e+04  -1.1573930e+04
   5.0000000e+01  -1.0524575e+05  -7.3625797e+03
   5.1000000e+01  -1.7741166e+05  -1.5895493e+03
   5.2000000e+01  -3.7078214e+04   3.0702485e+04
   5.3000000e+01   1.0472558e+05   5.2291453e+04
   5.4000000e+01   4.6190897e+02   1.6211874e+04
   5.5000000e+01  -1.5979207e+05  -4.2151246e+04
   5.6000000e+01  -3.2157095e+04  -3.8850742e+04
   5.7000000e+01   2.1291982e+05   1.6481710e+04
   5.8000000e+01   1.5327583e+05   1.9480826e+04
   5.9000000e+01  -1.2902152e+05  -5.0092023e+04
   6.0000000e+01  -1.7855545e+05  -7.5171797e+04
   6.1000000e+01   3.0903041e+04   2.1136867e+04
   6.2000000e+01   1.2583492e+05   1.2156042e+05
   6.3000000e+01   3.0463843e+04   7.0051169e+04
   6.4000000e+01  -6.0744955e+04  -6.7636531e+04
   6.5000000e+01  -6.9235233e+04  -9.0656015e+04
   6.6000000e+01  -1.9510137e+04   1.6796184e+04
   6.7000000e+01   2.8142276e+04   7.7012587e+04
   6.8000000e+01   2.9837394e+04   3.5558505e+04
   6.9000000e+01   8.4692237e+03  -1.1967016e+04
   7.0000000e+01  -3.3129697e+04  -3.1496663e+04
   7.1000000e+01  -8.2619818e+04  -3.0497572e+04
   7.2000000e+01  -6.2296223e+04  -2.2366343e+04
   7.3000000e+01   1.9665953e+04  -3.0188438e+04
   7.4000000e+01   5.4666172e+04  -2.2326472e+04
   7.5000000e+01  -3.1886335e+03   1.5162847e+04
   7.6000000e+01  -6.8532170e+04   2.9578480e+04
   7.7000000e+01  -7.6731136e+03  -2.5043166e+03
   7.8000000e+01   1.0581724e+05  -3.9573260e+04
   7.9000000e+01   5.5245710e+04  -2.8380306e+04
   8.0000000e+01  -9.2224943e+04   2.3513718e+04
   8.1000000e+01  -9.3742336e+04   4.0042748e+04
   8.2000000e+01   4.8351612e+04  -5.2244060e+03
   8.3000000e+01   1.3728829e+05  -2.1879286e+04
   8.4000000e+01   7.0476510e+04   2.8437171e+04
   8.5000000e+01  -5.9162577e+04   4.6016574e+04
   8.6000000e+01  -9.8094639e+04  -1.1469172e+04
   8.7000000e+01  -8.9286065e+03  -6.9500040e+04
   8.8000000e+01   8.5540128e+04  -5.8657720e+04
   8.9000000e+01   6.7197265e+04   2.4029597e+04
   9.0000000e+01   8.0295169e+03   8.8788379e+04
   9.1000000e+01  -3.5575293e+03   4.7858137e+04
   9.2000000e+01  -2.3036944e+04  -4.1510765e+04
   9.3000000e+01  -5.7705109e+04  -6.1395628e+04
   9.4000000e+01  -3.7840393e+04  -8.5911103e+03
   9.5000000e+01   1.1952210e+04   4.2137779e+04
   9.6000000e+01   2.1956780e+04   5.0537994e+04
   9.7000000e+01   4.4138923e+03   1.7460844e+04
   9.8000000e+01  -2.6982813e+04  -1.9929977e+04
   9.9000000e+01  -8.1433181e+04  -4.6595384e+04
   1.0000000e+02  -5.8132498e+04  -6.5379273e+04
   1.0100000e+02   7.5730555e+04  -1.0392886e+04
   1.0200000e+02   1.1370566e+05   9.5978258e+04
   1.0300000e+02  -1.7989573e+04   8.7946587e+04
   1.0400000e+02  -9.2698266e+04  -5.5513081e+04
   1.0500000e+02  -1.2121760e+04  -1.4765917e+05
   1.0600000e+02   4.3095321e+04  -6.8265003e+04
   1.0700000e+02  -6.3605569e+03   6.6797255e+04
   1.0800000e+02  -1.8543264e+04   8.4839622e+04
   1.0900000e+02   5.6403512e+04  -4.0977995e+03
   1.1000000e+02   9.7452293e+04  -7.0904272e+04
   1.1100000e+02   5.2046605e+04  -5.6866378e+04
   1.1200000e+02  -1.5990351e+04  -1.0289149e+04
   1.1300000e+02  -6.6662260e+04   2.4388263e+04
   1.1400000e+02  -7.5134546e+04   3.9197724e+04
   1.1500000e+02  -7.4010334e+03   1.8209472e+04
   1.1600000e+02   6.6165270e+04  -2.4438568e+03
   1.1700000e+02   4.9241293e+04   2.3293883e+04
   1.1800000e+02   5.4818511e+03   5.2396171e+04
   1.1900000e+02   1.5555049e+04   4.0401081e+04
   1.2000000e+02   1.3858893e+04   5.3034694e+02
   1.2100000e+02  -3.7416834e+04  -2.7015233e+04
   1.2200000e+02  -6.0700466e+04   5.4533786e+02
   1.2300000e+02  -2.8386178e+04   5.3748680e+04
   1.2400000e+02   2.2876230e+04   3.2399579e+04
   1.2500000e+02   6.6643436e+04  -5.9027241e+04
   1.2600000e+02   6.0944054e+04  -8.7601963e+04
   1.2700000e+02   1.4082992e+04  -2.5585771e+04
   1.2800000e+02  -5.5884125e+03   2.4091465e+04
   1.2900000e+02  -3.6001719e+03   9.0584755e+03
   1.3000000e+02  -3.2043948e+04  -2.7193836e+04
   1.3100000e+02  -8.0283978e+04  -9.2683809e+03
   1.3200000e+02  -8.2804564e+04   3.9655450e+04
   1.3300000e+02  -2.9120134e+03   2.2177405e+04
   1.3400000e+02   7.7278004e+04  -3.8503973e+04
   1.3500000e+02   4.1436270e+04  -4.8160966e+04
   1.3600000e+02  -4.1065799e+04   2.7500197e+03
   1.3700000e+02  -1.8164996e+04   6.4348256e+04
   1.3800000e+02   4.3893185e+04   8.4057666e+04
   1.3900000e+02   2.2905868e+04   2.9904968e+04
   1.4000000e+02  -1.9608724e+04  -5.5204331e+04
   1.4100000e+02  -2.9854352e+04  -7.3597176e+04
   1.4200000e+02  -1.2213045e+04  -1.0285999e+04
   1.4300000e+02   3.7362533e+04   6.2766257e+04
   1.4400000e+02   3.2604751e+04   8.4880872e+04
   1.4500000e+02  -5.3722291e+04   2.6243871e+04
   1.4600000e+02  -8.0931201e+04  -6.0391802e+04
   1.4700000e+02  -6.5456167e+03  -7.8742457e+04
   1.4800000e+02   4.8958826e+04  -2.4241703e+04
   1.4900000e+02   2.8763110e+04   4.4413269e+04
   1.5000000e+02  -1.9515498e+04   6.8986562e+04
   1.5100000e+02  -5.3697125e+04   1.9076952e+04
   1.5200000e+02  -4.8647206e+04  -4.5737207e+04
   1.5300000e+02   7.1910287e+03  -4.3737340e+04
   1.5400000e+02   6.9950572e+04   8.1484547e+02
   1.5500000e+02   6.3393407e+04   2.5419448e+04
   1.5600000e+02  -8.3866977e+03   2.4126746e+04
   1.5700000e+02  -3.8713272e+04   3.7740379e+03
   1.5800000e+02   7.2889313e+03  -1.4226925e+04
   1.5900000e+02   4.2552377e+04  -8.2047068e+03
   1.6000000e+02   1.1343834e+04  -3.0860706e+03
   1.6100000e+02  -5.4740494e+04  -2.1673030e+03
   1.6200000e+02  -6.7952811e+04  -3.7665725e+03
   1.6300000e+02   7.6786132e+03  -3.2242435e+04
   1.6400000e+02   6.3521766e+04  -3.3804332e+04
   1.6500000e+02   9.8936030e+03   4.5376804e+04
   1.6600000e+02  -6.1375005e+04   9.9394870e+04
   1.6700000e+02  -3.0249569e+04   1.4033012e+04
   1.6800000e+02   4.0776525e+04  -1.1171607e+05
   1.6900000e+02   3.2064812e+04  -9.4177272e+04
   1.7000000e+02  -2.2110176e+04   6.4229950e+04
   1.7100000e+02  -3.1496474e+04   1.6446861e+05
   1.7200000e+02   1.3560401e+04   5.8513003e+04
   1.7300000e+02   4.8102361e+04  -1.2072032e+05
   1.7400000e+02   1.1359908e+04  -1.2188081e+05
   1.7500000e+02  -4.9093629e+04   4.5758886e+04
   1.7600000e+02  -4.8760447e+04   1.3628628e+05
   1.7700000e+02   1.4260294e+04   1.6859769e+04
   1.7800000e+02   6.7282132e+04  -1.5521737e+05
   1.7900000e+02   3.2139601e+04  -1.4099461e+05
   1.8000000e+02  -4.7292679e+04   3.7606222e+04
   1.8100000e+02  -3.9010850e+04   1.3321061e+05
   1.8200000e+02   4.6795127e+04   2.1277500e+04
   1.8300000e+02   6.9663346e+04  -1.4370548e+05
   1.8400000e+02   2.4606598e+04  -1.3684265e+05
   1.8500000e+02   1.9283349e+04   4.0984289e+04
