   1.0274000e+02   2.5123000e+01
   9.3700047e+01   3.1480995e+01
   0.0000000e+00   9.7121568e+03   9.7121568e+03
   1.0000000e+00   5.4410811e+04  -2.6500745e+04
   2.0000000e+00   4.1252923e+04  -1.7046104e+04
   3.0000000e+00  -1.1226803e+04   1.2304538e+02
   4.0000000e+00  -4.0271989e+04   6.2779899e+03
   5.0000000e+00  -2.6290481e+04   1.1409045e+04
   6.0000000e+00   2.6712965e+03   1.1386983e+04
   7.0000000e+00   1.6559997e+04  -7.5602235e+02
   8.0000000e+00   1.4290093e+04  -1.9285130e+04
   9.0000000e+00   1.4630821e+04  -2.7341907e+04
   1.0000000e+01   1.8666415e+04  -1.5164969e+04
   1.1000000e+01   9.8594954e+03  -6.6806116e+02
   1.2000000e+01   1.2900455e+03  -1.0185089e+04
   1.3000000e+01   6.6194717e+03  -2.6118971e+04
   1.4000000e+01   1.2269461e+04  -8.3322155e+03
   1.5000000e+01   2.2446264e+04   2.1112372e+04
   1.6000000e+01   3.4235235e+04   1.1679876e+03
   1.7000000e+01   3.1946201e+04  -5.7838829e+04
   1.8000000e+01   3.0164284e+04  -6.5534739e+04
   1.9000000e+01   2.5162971e+04   7.6754042e+03
   2.0000000e+01  -1.2962302e+04   6.0447359e+04
   2.1000000e+01  -5.9097818e+04   1.6313305e+04
   2.2000000e+01  -4.5714351e+04  -5.9283044e+04
   2.3000000e+01   3.0085729e+04  -6.6014263e+04
   2.4000000e+01   7.2738140e+04   1.1652160e+03
   2.5000000e+01   8.1918447e+03   5.3404966e+04
   2.6000000e+01  -7.7351816e+04   1.7383915e+04
   2.7000000e+01  -4.7789119e+04  -5.7223257e+04
   2.8000000e+01   4.1271207e+04  -5.5410013e+04
   2.9000000e+01   4.7307474e+04   2.2987618e+04
   3.0000000e+01  -7.5983675e+03   6.7900811e+04
   3.1000000e+01  -2.3008124e+04   3.4176965e+04
   3.2000000e+01   1.3090134e+04  -3.0557981e+04
   3.3000000e+01   3.0517753e+04  -5.3847979e+04
   3.4000000e+01  -7.8366956e+03  -9.8576415e+02
   3.5000000e+01  -2.5197191e+04   5.7198914e+04
   3.6000000e+01   1.3910911e+04   4.3475468e+04
   3.7000000e+01   2.2223343e+04  -9.4971794e+03
   3.8000000e+01  -2.2656301e+04  -4.3319046e+04
   3.9000000e+01  -4.0197299e+04  -3.6887994e+04
   4.0000000e+01  -7.9776041e+02   4.8210696e+03
   4.1000000e+01   3.3376072e+04   3.7187907e+04
   4.2000000e+01   1.9416481e+04   2.0047538e+04
   4.3000000e+01  -8.9449815e+03  -2.1865482e+04
   4.4000000e+01  -1.9375030e+04  -2.9854630e+04
   4.5000000e+01  -6.9008301e+03   4.4935510e+03
   4.6000000e+01   2.3804096e+04   2.5727220e+04
   4.7000000e+01   3.4760037e+04   1.2099315e+04
   4.8000000e+01   4.8431150e+01   1.0566723e+03
   4.9000000e+01  -3.9204317e+04   3.5119912e+03
   5.0000000e+01  -2.9904355e+04   7.5141886e+03
   5.1000000e+01   1.1584963e+04   1.5874687e+04
   5.2000000e+01   1.7578775e+04   1.7989887e+04
   5.3000000e+01  -2.2247701e+04   3.1690109e+03
   5.4000000e+01  -3.6086315e+04  -1.1562234e+04
   5.5000000e+01   1.9311882e+02  -7.7551553e+03
   5.6000000e+01   1.6776549e+04   5.4875332e+03
   5.7000000e+01  -7.9456793e+03   8.9886276e+03
   5.8000000e+01  -1.6211640e+04   2.8116949e+03
   5.9000000e+01  -8.3834474e+02  -7.8460733e+03
   6.0000000e+01  -5.8427822e+03  -1.0223528e+04
   6.1000000e+01  -2.9542777e+04   8.3584218e+03
   6.2000000e+01  -2.4670134e+04   2.2175711e+04
   6.3000000e+01   1.5243903e+04   1.5949137e+04
   6.4000000e+01   2.7575993e+04   7.6044561e+03
   6.5000000e+01  -1.4665329e+04  -3.2160664e+03
   6.6000000e+01  -5.0406366e+04  -8.3571655e+03
   6.7000000e+01  -2.8582751e+04   1.7321324e+04
   6.8000000e+01   2.2023121e+04   4.4551580e+04
   6.9000000e+01   3.7823796e+04   1.3618928e+04
   7.0000000e+01   4.8944144e+03  -4.0521796e+04
   7.1000000e+01  -2.6606233e+04  -2.7419871e+04
   7.2000000e+01  -1.8505462e+04   2.5034813e+04
   7.3000000e+01   8.5176354e+03   3.1602559e+04
   7.4000000e+01   1.8079144e+04   3.6537303e+03
   7.5000000e+01   7.5724277e+03  -9.0298971e+03
   7.6000000e+01  -3.9868022e+03   4.7518544e+03
   7.7000000e+01  -6.4214314e+03   2.3296334e+04
   7.8000000e+01  -2.4036146e+03   1.6133309e+04
   7.9000000e+01   4.1868989e+02  -8.7069738e+03
   8.0000000e+01   4.4222154e+02  -2.3605138e+04
   8.1000000e+01   4.4088092e+03  -2.3881736e+04
   8.2000000e+01   9.6601897e+03  -9.0148289e+01
   8.3000000e+01   3.2759331e+03   3.2643828e+04
   8.4000000e+01  -7.6735974e+03   1.1641321e+04
   8.5000000e+01  -1.8250067e+01  -4.4456656e+04
   8.6000000e+01   2.4855746e+04  -4.4470031e+04
   8.7000000e+01   3.4246157e+04   1.6518170e+03
   8.8000000e+01   6.1669137e+03   2.1166336e+04
   8.9000000e+01  -2.3468567e+04   2.5616586e+03
   9.0000000e+01  -1.4068221e+04  -1.5872280e+04
   9.1000000e+01   2.0474575e+03  -4.3479071e+03
   9.2000000e+01   1.2864914e+03   1.2975004e+04
   9.3000000e+01   1.1743316e+04   5.1819203e+03
   9.4000000e+01   2.3478442e+04  -1.1886690e+04
   9.5000000e+01   1.2633079e+04  -1.8990793e+04
   9.6000000e+01  -4.7591301e+03  -1.3389024e+04
   9.7000000e+01  -1.5413912e+04   8.1316367e+02
   9.8000000e+01  -1.5026587e+04   1.1686501e+04
   9.9000000e+01   2.8058503e+02   5.7272718e+03
   1.0000000e+02   1.4690690e+04  -1.7796221e+04
   1.0100000e+02   1.4748014e+04  -3.7759100e+04
   1.0200000e+02   1.1751050e+04  -3.3395937e+04
   1.0300000e+02   1.1962718e+04  -5.2431719e+03
   1.0400000e+02   1.1039585e+03   1.6375074e+04
   1.0500000e+02  -2.5063937e+04   3.8561634e+03
   1.0600000e+02  -3.7983731e+04  -1.6739387e+04
   1.0700000e+02  -2.9049739e+03  -9.1770759e+03
   1.0800000e+02   5.6382601e+04   1.1649595e+04
   1.0900000e+02   6.0835381e+04   7.1382825e+03
   1.1000000e+02  -6.5425952e+03  -9.0371101e+03
   1.1100000e+02  -5.3324530e+04   1.1672407e+04
   1.1200000e+02  -1.7587223e+04   3.6291366e+04
   1.1300000e+02   3.2603089e+04   7.4813950e+03
   1.1400000e+02   2.7713045e+04  -2.8324153e+04
   1.1500000e+02   2.2659496e+03  -1.7051076e+04
   1.1600000e+02   2.7364182e+03   7.2618183e+03
   1.1700000e+02   1.9243721e+04   7.9524663e+03
   1.1800000e+02   1.9890172e+04  -1.3860940e+03
   1.1900000e+02  -6.7824177e+03  -1.2337579e+04
   1.2000000e+02  -3.3878840e+04  -2.4255744e+04
   1.2100000e+02  -2.9963548e+04  -2.2749786e+04
   1.2200000e+02   3.7150625e+03  -6.8571877e+03
   1.2300000e+02   3.3205295e+04   2.0446838e+04
   1.2400000e+02   2.4056674e+04   3.6079679e+04
   1.2500000e+02  -1.3341823e+04   8.9884921e+03
   1.2600000e+02  -3.6123401e+04  -2.1882985e+04
   1.2700000e+02  -2.2634370e+04  -8.6374990e+03
   1.2800000e+02   5.8830790e+03   3.0474495e+04
   1.2900000e+02   1.7153230e+04   4.3200186e+04
   1.3000000e+02   6.0869705e+03   5.2073099e+03
   1.3100000e+02  -1.2097568e+04  -2.6769362e+04
   1.3200000e+02  -1.9274592e+04  -6.8531394e+03
   1.3300000e+02  -1.1774665e+04   1.9642305e+04
   1.3400000e+02  -5.2073857e+02   7.1322545e+03
   1.3500000e+02   1.7832667e+03  -2.2319219e+04
   1.3600000e+02  -2.0488521e+04  -1.6805628e+04
   1.3700000e+02  -4.0096191e+04   1.7604148e+04
   1.3800000e+02  -1.2816754e+04   3.1237671e+04
   1.3900000e+02   2.2172045e+04   1.7388072e+04
   1.4000000e+02   1.6857256e+04  -6.7298693e+03
   1.4100000e+02  -2.3109278e+03  -1.9846506e+04
   1.4200000e+02  -5.9361508e+03  -1.2164154e+03
   1.4300000e+02   7.0626817e+03   2.7325720e+04
   1.4400000e+02   2.1692696e+04   2.6342243e+04
   1.4500000e+02   1.7677222e+04   1.2329015e+03
   1.4600000e+02   1.1007128e+03  -1.2030738e+04
   1.4700000e+02  -8.4583493e+03  -7.6410208e+03
   1.4800000e+02  -1.3187975e+04   2.2419992e+03
   1.4900000e+02  -2.3767552e+04   7.5932462e+03
   1.5000000e+02  -2.3979608e+04  -4.6385197e+03
   1.5100000e+02  -2.7841793e+03  -1.0463944e+04
   1.5200000e+02   1.5749719e+03   1.3163753e+04
   1.5300000e+02  -2.5834895e+04   3.5861060e+04
   1.5400000e+02  -4.0424393e+04   2.4775017e+04
   1.5500000e+02  -2.4404649e+04  -1.2532050e+04
   1.5600000e+02   3.2885635e+03  -2.9216474e+04
   1.5700000e+02   2.3997118e+04  -8.4901888e+03
   1.5800000e+02   1.7812532e+04   1.3621723e+04
   1.5900000e+02  -2.7052639e+03   2.3547309e+04
   1.6000000e+02  -5.9395142e+03   1.8573103e+04
   1.6100000e+02   1.2429987e+04  -7.4670610e+03
   1.6200000e+02   3.7002315e+04  -2.7555837e+04
   1.6300000e+02   2.8449575e+04  -1.8372444e+04
   1.6400000e+02  -1.8005447e+04   1.0102364e+03
   1.6500000e+02  -3.1353431e+04   5.8174929e+03
   1.6600000e+02   9.2013292e+03   6.2484282e+03
   1.6700000e+02   3.9355185e+04   8.0701474e+03
   1.6800000e+02   1.7549918e+04  -7.1474495e+03
   1.6900000e+02  -3.0491718e+04  -2.6546916e+04
   1.7000000e+02  -3.9231308e+04  -2.2864638e+04
   1.7100000e+02   2.4756338e+03  -3.4481643e+03
   1.7200000e+02   2.7195114e+04   1.3630958e+04
   1.7300000e+02   1.2753031e+04   1.9808273e+04
   1.7400000e+02   6.2832012e+03   4.4909498e+03
   1.7500000e+02   1.9214479e+04  -1.8420884e+04
   1.7600000e+02   1.6872136e+04  -1.1924201e+04
   1.7700000e+02  -4.4383792e+03   5.8847627e+03
   1.7800000e+02  -1.1910755e+04   1.0181030e+02
   1.7900000e+02   7.2800520e+03  -5.3908127e+03
   1.8000000e+02   2.9660815e+04   3.6713440e+02
   1.8100000e+02   2.3656373e+04   1.2386960e+03
   1.8200000e+02  -6.1449752e+03  -2.6670274e+03
   1.8300000e+02  -2.1701454e+04  -1.3696762e+04
   1.8400000e+02  -1.1136524e+04  -2.3983276e+04
   1.8500000e+02   8.0529891e+03  -1.8541749e+04
   1.8600000e+02   2.0188735e+04  -5.1055117e+03
   1.8700000e+02   1.3023527e+04   5.0123719e+03
   1.8800000e+02  -3.0192438e+03   8.6132864e+03
   1.8900000e+02  -5.4983339e+03  -3.8736330e+03
   1.9000000e+02  -4.6989353e+03  -2.3323156e+04
   1.9100000e+02  -9.5270924e+03  -1.6942934e+04
   1.9200000e+02   3.6259908e+03   3.0732000e+03
   1.9300000e+02   2.5760576e+04   1.7531677e+03
   1.9400000e+02   1.4948887e+04  -8.6674854e+03
   1.9500000e+02  -1.5260413e+04  -6.5746911e+03
   1.9600000e+02  -1.4690805e+04   1.1122186e+04
   1.9700000e+02   9.7818787e+03   2.3565958e+04
   1.9800000e+02   1.3435626e+04   4.7655599e+03
   1.9900000e+02  -1.8116367e+03  -1.8306345e+04
   2.0000000e+02  -6.5188254e+03  -1.2680125e+04
   2.0100000e+02  -6.3137670e+03   5.7199593e+03
   2.0200000e+02  -1.2131333e+04   1.0979938e+04
   2.0300000e+02  -9.7411240e+03   7.3621479e+01
   2.0400000e+02  -1.2701431e+03  -8.9808255e+03
   2.0500000e+02  -6.4789937e+03  -8.9673969e+03
   2.0600000e+02  -1.3048243e+04  -8.7745766e+03
   2.0700000e+02   1.4930335e+03  -7.1140108e+03
   2.0800000e+02   1.8473190e+04   2.8008180e+03
   2.0900000e+02   2.0502890e+04   1.2831152e+04
   2.1000000e+02   1.9193395e+04   4.7744922e+03
   2.1100000e+02   1.0795970e+04  -9.2040878e+03
   2.1200000e+02  -9.0895679e+03  -2.3567175e+03
   2.1300000e+02  -2.2991811e+04   1.3010752e+04
   2.1400000e+02  -2.2833708e+04   1.5801219e+04
   2.1500000e+02  -1.3026038e+04   7.4135578e+03
   2.1600000e+02   1.4448706e+03  -9.1197034e+02
   2.1700000e+02   7.8202957e+03   3.5666942e+03
   2.1800000e+02  -6.4406455e+03   1.2839248e+04
   2.1900000e+02  -2.6535037e+04   1.1652055e+04
   2.2000000e+02  -2.5278494e+04   1.1176513e+04
   2.2100000e+02  -3.7539360e+03   1.4965995e+04
   2.2200000e+02   1.5053118e+04   9.7917220e+03
   2.2300000e+02   8.1296260e+03   1.0967400e+04
   2.2400000e+02  -1.3087231e+04   2.3554142e+04
   2.2500000e+02  -8.5483349e+03   1.9460836e+04
   2.2600000e+02   1.1146433e+04   3.8659494e+03
   2.2700000e+02   1.2299395e+04  -2.7197794e+03
   2.2800000e+02   4.5274430e+03   1.4547754e+03
   2.2900000e+02  -3.4123235e+03   1.3636720e+04
   2.3000000e+02  -1.1332947e+04   1.1961871e+04
   2.3100000e+02  -7.0717877e+03  -4.3474825e+03
   2.3200000e+02   4.5567635e+03  -3.4985255e+03
   2.3300000e+02   1.7224499e+03   7.6148717e+03
   2.3400000e+02  -1.7912193e+04   3.6805309e+03
   2.3500000e+02  -2.2806109e+04  -6.7389550e+03
   2.3600000e+02  -1.2489066e+03  -7.5269157e+03
   2.3700000e+02   1.0321761e+04  -1.7514787e+03
   2.3800000e+02   1.1094868e+03   5.1520648e+03
   2.3900000e+02  -2.0802690e+02   1.1737625e+04
   2.4000000e+02   7.4768880e+03   4.8393197e+03
   2.4100000e+02   5.9840628e+03  -1.6180726e+04
   2.4200000e+02  -1.0274398e+03  -1.9874284e+04
   2.4300000e+02  -8.9275535e+02   2.2561563e+03
   2.4400000e+02   6.1203833e+03   1.0015337e+04
   2.4500000e+02   6.5751146e+03  -7.1845087e+03
   2.4600000e+02  -8.5196707e+03  -1.1813131e+04
   2.4700000e+02  -2.4814033e+04  -2.7467459e+03
   2.4800000e+02  -1.8296765e+04  -2.5520572e+02
   2.4900000e+02   7.7268851e+03  -5.6095865e+02
   2.5000000e+02   1.6455572e+04  -4.9486346e+03
   2.5100000e+02  -5.3362054e+03  -7.3412613e+03
   2.5200000e+02  -2.2063372e+04  -3.3711441e+03
   2.5300000e+02  -1.8764199e+04  -8.2898359e+03
   2.5400000e+02  -1.2158532e+04  -1.5456014e+04
   2.5500000e+02   7.3283297e+02  -1.1114531e+04
   2.5600000e+02   1.7847475e+04  -3.5947314e+03
   2.5700000e+02   1.7555583e+04  -5.5299088e+03
   2.5800000e+02   1.1318321e+03  -1.5439945e+04
   2.5900000e+02  -5.7994105e+03  -1.9311453e+04
   2.6000000e+02   1.0223859e+04  -1.0617317e+04
