   1.0274000e+02   2.5123000e+01
   9.9735200e+01   2.7864600e+01
   0.0000000e+00  -1.0415277e+05  -1.0415277e+05
   1.0000000e+00  -1.5249973e+05  -1.9261644e+04
   2.0000000e+00  -2.5918787e+04   6.9102121e+04
   3.0000000e+00   2.1744801e+05   1.4516979e+05
   4.0000000e+00   2.7815169e+05   1.0440930e+05
   5.0000000e+00   4.1489605e+04  -1.1762930e+04
   6.0000000e+00  -2.1759080e+05  -1.0095511e+05
   7.0000000e+00  -2.1801286e+05  -1.5416404e+05
   8.0000000e+00  -8.8749710e+03  -8.7940429e+04
   9.0000000e+00   1.6930880e+05   8.2671438e+04
   1.0000000e+01   1.7563141e+05   1.3865634e+05
   1.1000000e+01   6.1745220e+04   3.8567647e+04
   1.2000000e+01  -8.6414898e+04  -6.9707276e+04
   1.3000000e+01  -1.6198991e+05  -1.0698145e+05
   1.4000000e+01  -3.1168138e+04  -7.1531095e+04
   1.5000000e+01   1.3343063e+05  -1.0708286e+04
   1.6000000e+01   3.9062636e+04   4.0684173e+04
   1.7000000e+01  -1.3393089e+05   7.4457452e+04
   1.8000000e+01  -6.0018511e+04   4.5553604e+04
   1.9000000e+01   1.4491281e+05  -4.5966589e+04
   2.0000000e+01   1.6909167e+05  -1.3591058e+05
   2.1000000e+01  -2.5839358e+04  -1.5246571e+05
   2.2000000e+01  -1.5963075e+05  -1.5722251e+04
   2.3000000e+01  -4.8836489e+04   1.9055174e+05
   2.4000000e+01   9.6184228e+04   1.7735198e+05
   2.5000000e+01   8.1050815e+04  -1.2262963e+05
   2.6000000e+01   3.5666593e+04  -3.3347934e+05
   2.7000000e+01   4.9884916e+04  -1.3548487e+05
   2.8000000e+01   3.3899531e+04   2.3711133e+05
   2.9000000e+01  -2.6784333e+04   2.9179282e+05
   3.0000000e+01  -5.9852088e+04  -4.6088932e+04
   3.1000000e+01  -2.8274243e+04  -3.0340305e+05
   3.2000000e+01   2.8943919e+04  -1.2209488e+05
   3.3000000e+01   2.5486148e+04   1.8928907e+05
   3.4000000e+01  -2.2579750e+04   1.8289616e+05
   3.5000000e+01  -1.9252413e+04  -3.2475067e+04
   3.6000000e+01   1.9162702e+03  -1.2848349e+05
   3.7000000e+01  -3.0010907e+04  -6.1418535e+04
   3.8000000e+01  -5.0144029e+04   4.9278914e+04
   3.9000000e+01  -8.9069109e+03   1.0373206e+05
   4.0000000e+01   3.8256814e+04   6.4308159e+04
   4.1000000e+01   1.8628241e+04  -1.8163988e+04
   4.2000000e+01  -8.5985549e+04  -8.4702931e+04
   4.3000000e+01  -1.1739144e+05  -9.7407563e+04
   4.4000000e+01   6.2200045e+04  -1.6116498e+04
   4.5000000e+01   2.0658734e+05   9.4643319e+04
   4.6000000e+01   5.5138509e+04   9.4870003e+04
   4.7000000e+01  -1.7005584e+05  -1.3537343e+04
   4.8000000e+01  -1.4992598e+05  -9.3758462e+04
   4.9000000e+01   4.3320993e+04  -4.7041950e+04
   5.0000000e+01   1.3630823e+05   7.8220592e+04
   5.1000000e+01   4.9321211e+04   9.2063683e+04
   5.2000000e+01  -5.0019127e+04  -5.4406383e+04
   5.3000000e+01  -3.8467277e+04  -1.1548022e+05
   5.4000000e+01  -2.0868848e+04   3.4056782e+04
   5.5000000e+01  -7.9947303e+04   1.6518825e+05
   5.6000000e+01  -7.5563540e+04   8.5508226e+04
   5.7000000e+01   5.7314195e+04  -9.3364405e+04
   5.8000000e+01   1.1705187e+05  -1.2643738e+05
   5.9000000e+01  -1.6275309e+04   4.6877032e+04
   6.0000000e+01  -1.6774147e+05   1.7318523e+05
   6.1000000e+01  -1.2474750e+05   7.3515020e+04
   6.2000000e+01   8.6724073e+04  -6.9124322e+04
   6.3000000e+01   2.0536098e+05  -9.5477014e+04
   6.4000000e+01   7.5828647e+04  -5.8594103e+04
   6.5000000e+01  -1.1218803e+05   1.3481526e+04
   6.6000000e+01  -1.3862372e+05   8.8271987e+04
   6.7000000e+01  -3.6645541e+04   8.2686506e+04
   6.8000000e+01   5.6620855e+04  -4.5002202e+03
   6.9000000e+01   7.1319228e+04  -9.7583458e+04
   7.0000000e+01   4.3153641e+04  -9.0238233e+04
   7.1000000e+01   7.2503321e+03   4.3266875e+04
   7.2000000e+01  -6.9052036e+04   1.2593646e+05
   7.3000000e+01  -1.1252291e+05   3.3615575e+04
   7.4000000e+01   3.8630956e+03  -7.3034446e+04
