   1.0274000e+02   2.5123000e+01
   9.2621343e+01   2.9874603e+01
   0.0000000e+00  -3.3807229e+04  -3.3807229e+04
   1.0000000e+00   7.0247025e+03  -9.9055043e+03
   2.0000000e+00   4.6589842e+04   3.1960378e+04
   3.0000000e+00   1.7769754e+04   9.8076978e+03
   4.0000000e+00  -6.0544746e+04  -5.3650320e+04
   5.0000000e+00  -9.2883737e+04  -6.2064177e+04
   6.0000000e+00  -1.9541073e+04   1.2358258e+04
   7.0000000e+00   6.9997482e+04   7.1475133e+04
   8.0000000e+00   6.8629197e+04   3.3778191e+04
   9.0000000e+00   6.2931432e+03  -4.1768934e+04
   1.0000000e+01  -3.7854523e+04  -5.9842910e+04
   1.1000000e+01  -4.4611820e+04  -2.2800353e+04
   1.2000000e+01  -3.6349003e+04   9.4724146e+03
   1.3000000e+01  -1.8072983e+04   1.7080624e+04
   1.4000000e+01   2.6387390e+04   7.8204861e+03
   1.5000000e+01   7.4707657e+04  -1.5674546e+04
   1.6000000e+01   6.0990381e+04  -3.4594698e+04
   1.7000000e+01  -1.9279327e+04  -2.7393871e+04
   1.8000000e+01  -6.3640439e+04   6.9961892e+02
   1.9000000e+01  -1.5165856e+04   1.6366138e+04
   2.0000000e+01   4.4018535e+04  -5.9097610e+03
   2.1000000e+01   4.0556125e+04  -4.0127069e+04
   2.2000000e+01   4.7550908e+03  -3.9782942e+04
   2.3000000e+01  -1.7646739e+03   7.2665380e+03
   2.4000000e+01   3.2926226e+04   5.9544446e+04
   2.5000000e+01   4.3848945e+04   5.2061729e+04
   2.6000000e+01  -2.0418772e+04  -2.0953808e+04
   2.7000000e+01  -8.8995580e+04  -8.1427474e+04
   2.8000000e+01  -4.8150214e+04  -4.8253692e+04
   2.9000000e+01   7.6074284e+04   5.1315680e+04
   3.0000000e+01   1.2639810e+05   9.3624577e+04
   3.1000000e+01   4.2253025e+04   3.2066204e+04
   3.2000000e+01  -6.1010913e+04  -4.3481484e+04
   3.3000000e+01  -6.5343215e+04  -5.5806265e+04
   3.4000000e+01   1.3035295e+04  -3.4520694e+04
   3.5000000e+01   6.2232745e+04  -2.3962667e+04
   3.6000000e+01   3.8260390e+04   3.9481529e+03
   3.7000000e+01   1.3881077e+04   5.6607286e+04
   3.8000000e+01   2.2688867e+04   5.9583598e+04
   3.9000000e+01   1.0513526e+04  -1.3657562e+04
   4.0000000e+01  -3.8440534e+04  -8.1574280e+04
   4.1000000e+01  -5.6268794e+04  -7.3369647e+04
   4.2000000e+01  -1.0927011e+04  -3.8530574e+03
   4.3000000e+01   2.2319192e+04   7.1913276e+04
   4.4000000e+01  -1.4689589e+04   9.9304676e+04
   4.5000000e+01  -6.5041284e+04   5.4686618e+04
   4.6000000e+01  -3.1709991e+04  -2.6778504e+04
   4.7000000e+01   6.3723828e+04  -8.1801725e+04
   4.8000000e+01   7.6866435e+04  -5.1329949e+04
   4.9000000e+01  -5.8197870e+03   5.1579293e+04
   5.0000000e+01  -4.6812898e+04   1.0270610e+05
   5.1000000e+01  -1.2665690e+04   4.2019277e+04
   5.2000000e+01   3.6250615e+04  -3.4905658e+04
   5.3000000e+01   6.1476992e+04  -5.0775425e+04
   5.4000000e+01   3.9911531e+04  -2.0188963e+04
   5.5000000e+01  -1.5619070e+04   2.2374999e+04
   5.6000000e+01  -5.5681613e+04   4.5587466e+04
   5.7000000e+01  -4.4966377e+04   4.0209804e+04
   5.8000000e+01  -1.1314593e+04   2.4037465e+04
   5.9000000e+01  -6.0642333e+03   2.8165657e+03
   6.0000000e+01  -7.6567266e+03  -1.5745496e+04
   6.1000000e+01   2.7220853e+04  -6.9182419e+03
   6.2000000e+01   5.2889048e+04   2.1983732e+04
   6.3000000e+01   3.8456667e+02   3.8392579e+04
   6.4000000e+01  -7.1492806e+04   2.5961313e+04
   6.5000000e+01  -4.6661116e+04  -1.4745463e+04
   6.6000000e+01   4.5865582e+04  -5.0469688e+04
   6.7000000e+01   8.0945418e+04  -3.3649546e+04
   6.8000000e+01   1.3911807e+04   2.0439469e+04
   6.9000000e+01  -7.5738544e+04   3.6196493e+04
   7.0000000e+01  -7.4583591e+04  -3.5942896e+03
   7.1000000e+01   1.8835236e+02  -2.2559663e+04
   7.2000000e+01   2.9799271e+04   1.4142103e+04
   7.3000000e+01  -1.7493636e+04   4.5962025e+04
   7.4000000e+01  -7.0131283e+04   2.1688843e+04
   7.5000000e+01  -4.5071133e+04  -2.5769863e+04
   7.6000000e+01   5.1038133e+04  -2.1204929e+04
   7.7000000e+01   8.7651364e+04   2.7534746e+04
   7.8000000e+01  -2.3726188e+03   3.6388509e+04
   7.9000000e+01  -9.5813381e+04   1.1205834e+03
   8.0000000e+01  -6.5673523e+04  -1.6661875e+04
   8.1000000e+01   3.7089877e+04  -1.5329587e+04
   8.2000000e+01   6.7652260e+04  -2.3042626e+04
   8.3000000e+01  -1.2378978e+04  -2.3941407e+04
   8.4000000e+01  -8.2561806e+04  -7.2656955e+03
   8.5000000e+01  -4.6081566e+04  -7.6314950e+01
   8.6000000e+01   2.7862811e+04  -6.0741538e+03
   8.7000000e+01   2.6428631e+04  -1.6234199e+04
   8.8000000e+01  -4.2688533e+04  -3.4720792e+04
   8.9000000e+01  -7.0340813e+04  -3.1589684e+04
   9.0000000e+01  -2.6540583e+03   6.3867315e+03
   9.1000000e+01   7.2952463e+04   1.8490745e+04
   9.2000000e+01   6.4190293e+04  -2.0712085e+04
   9.3000000e+01   5.8116456e+03  -4.3592348e+04
   9.4000000e+01  -2.7710883e+04  -1.5283414e+04
   9.5000000e+01  -2.5683065e+04   6.0832310e+03
   9.6000000e+01  -1.5705312e+03  -1.1865178e+04
   9.7000000e+01   3.3658456e+04  -2.6784887e+04
   9.8000000e+01   3.7609174e+04  -1.5322517e+04
   9.9000000e+01   3.5268665e+03   1.0678023e+03
   1.0000000e+02  -3.1478366e+03   1.0832902e+04
   1.0100000e+02   2.2102069e+04   1.1110144e+04
   1.0200000e+02   1.2856291e+04  -6.9812504e+03
   1.0300000e+02  -2.5856240e+04  -2.5290321e+04
   1.0400000e+02  -2.6158204e+04  -2.1714094e+04
   1.0500000e+02   1.8937562e+04  -7.9377498e+03
   1.0600000e+02   4.4063706e+04   1.1147540e+04
   1.0700000e+02   1.6580291e+04   2.3468534e+04
   1.0800000e+02  -2.1532885e+04  -5.7638145e+02
   1.0900000e+02  -1.6874974e+04  -3.7218716e+04
   1.1000000e+02   3.0584298e+04  -4.2902410e+04
   1.1100000e+02   5.8988841e+04  -2.1682363e+04
   1.1200000e+02   2.8517416e+04   3.5077152e+03
   1.1300000e+02  -8.1812841e+03   1.5222812e+04
   1.1400000e+02   7.5945232e+03   8.5402921e+03
   1.1500000e+02   3.3440775e+04  -4.3422154e+03
   1.1600000e+02   4.5665352e+03  -9.3460290e+03
   1.1700000e+02  -2.9695288e+04  -2.5574555e+02
   1.1800000e+02   4.7658578e+03   2.1648856e+04
