   1.0274000e+02   2.5123000e+01
   9.2148951e+01   2.9706850e+01
   0.0000000e+00   6.0699300e+04   6.0699300e+04
   1.0000000e+00   3.4419327e+04   2.6568892e+04
   2.0000000e+00  -3.9299167e+04  -8.1950569e+03
   3.0000000e+00  -7.0326158e+04  -3.0074730e+03
   4.0000000e+00  -1.4040579e+04   2.7594341e+04
   5.0000000e+00   5.4931612e+04   2.6486470e+04
   6.0000000e+00   3.9595582e+04  -3.0660575e+04
   7.0000000e+00  -4.9449495e+04  -6.8300780e+04
   8.0000000e+00  -1.0341957e+05  -2.7897319e+04
   9.0000000e+00  -5.0651778e+04   2.5700437e+04
   1.0000000e+01   3.6235421e+04   8.5955394e+03
   1.1000000e+01   4.5622086e+04  -4.6955393e+04
   1.2000000e+01  -1.4418768e+04  -5.3194558e+04
   1.3000000e+01  -5.6403087e+04  -2.8750965e+04
   1.4000000e+01  -3.1114171e+04  -3.1185091e+04
   1.5000000e+01   2.4474682e+04  -2.5995920e+04
   1.6000000e+01   4.9815222e+04   1.6350607e+04
   1.7000000e+01   3.1896226e+04   5.3760759e+04
   1.8000000e+01  -2.0185481e+04   3.7100740e+04
   1.9000000e+01  -5.3934693e+04  -1.7946643e+04
   2.0000000e+01  -1.1728758e+04  -3.1296877e+04
   2.1000000e+01   3.9083901e+04   1.0297104e+04
   2.2000000e+01   2.6189330e+04   3.7390716e+04
   2.3000000e+01   1.2260170e+04   2.6739609e+04
   2.4000000e+01   3.2148390e+04   4.1934870e+03
   2.5000000e+01   2.1264462e+04  -7.9253620e+03
   2.6000000e+01  -2.1606919e+04  -2.5923370e+03
   2.7000000e+01  -2.2017856e+04  -9.5887870e+02
   2.8000000e+01   2.2170998e+04  -1.7890207e+04
   2.9000000e+01   3.9972149e+04  -2.4757808e+04
   3.0000000e+01   4.8194128e+03  -1.1739122e+03
   3.1000000e+01  -2.6894904e+04   2.6009543e+04
   3.2000000e+01   1.1457109e+04   3.2791077e+04
   3.3000000e+01   7.0363637e+04   1.7058855e+04
   3.4000000e+01   2.2383694e+04  -1.7203518e+04
   3.5000000e+01  -9.2441957e+04  -4.9825212e+04
   3.6000000e+01  -8.5164351e+04  -4.2712921e+04
   3.7000000e+01   5.0837284e+04   3.1095697e+04
   3.8000000e+01   1.2232027e+05   1.0234918e+05
   3.9000000e+01   4.4053834e+04   5.6446731e+04
   4.0000000e+01  -7.4819027e+04  -6.0184014e+04
   4.1000000e+01  -1.0415422e+05  -9.7057019e+04
   4.2000000e+01  -2.8209180e+04  -2.0791707e+04
   4.3000000e+01   7.2129205e+04   7.3249200e+04
   4.4000000e+01   1.0453799e+05   8.4060376e+04
   4.5000000e+01   3.9582224e+04   2.0795830e+04
   4.6000000e+01  -5.0358490e+04  -2.7944873e+04
   4.7000000e+01  -7.0356101e+04  -2.9379169e+04
   4.8000000e+01  -3.3935570e+03  -1.0656649e+04
   4.9000000e+01   8.4026577e+04   1.3024717e+04
   5.0000000e+01   8.5516983e+04   3.9185434e+04
   5.1000000e+01  -6.9572301e+03   4.1702498e+04
   5.2000000e+01  -6.8030138e+04   9.7203584e+03
   5.3000000e+01  -3.4574112e+04  -1.1983666e+04
   5.4000000e+01   3.2745050e+04  -7.3403022e+03
   5.5000000e+01   5.7980414e+04  -2.1557516e+03
   5.6000000e+01   1.0250610e+04   6.5153632e+03
   5.7000000e+01  -6.5540113e+04   1.9352452e+04
   5.8000000e+01  -8.8268450e+04   1.9901609e+04
   5.9000000e+01  -4.4387467e+04   5.0780412e+03
   6.0000000e+01   1.1609172e+04  -1.9400312e+04
   6.1000000e+01   5.2944133e+04  -3.0848130e+04
   6.2000000e+01   7.4754896e+04  -5.8359611e+03
   6.3000000e+01   5.1305932e+04   2.9025958e+04
   6.4000000e+01  -3.0362987e+03   2.9188641e+04
   6.5000000e+01  -4.0252418e+04   7.7130845e+03
   6.6000000e+01  -3.1188435e+04  -8.6413649e+03
   6.7000000e+01   2.4483751e+04  -2.3589857e+04
   6.8000000e+01   6.4958271e+04  -1.4483089e+04
   6.9000000e+01   4.0562324e+04   3.1358865e+04
   7.0000000e+01  -1.2256531e+04   5.8457729e+04
   7.1000000e+01  -5.0428629e+04   1.6628117e+04
   7.2000000e+01  -5.8388941e+04  -5.4915980e+04
   7.3000000e+01  -3.3721192e+04  -5.3944204e+04
   7.4000000e+01  -1.4715507e+03   2.3737698e+04
   7.5000000e+01   7.7151100e+02   5.3547537e+04
   7.6000000e+01  -2.6163545e+04  -5.5255351e+03
   7.7000000e+01  -3.0210327e+04  -5.4118156e+04
   7.8000000e+01   8.0506832e+03  -2.9057660e+04
