   1.0274000e+02   2.5123000e+01
   1.0075640e+02   2.7741500e+01
   0.0000000e+00   6.3215482e+04   6.3215482e+04
   1.0000000e+00  -1.3525000e+05   2.4226239e+05
   2.0000000e+00  -2.0605309e+05   2.2981462e+05
   3.0000000e+00  -4.6523726e+04  -1.0131619e+04
   4.0000000e+00   1.9146044e+05  -2.2166536e+05
   5.0000000e+00   1.7683234e+05  -1.4800062e+05
   6.0000000e+00  -6.5273577e+04   1.0573275e+05
   7.0000000e+00  -1.4556209e+05   2.2796922e+05
   8.0000000e+00   7.0660288e+03   1.1776298e+05
   9.0000000e+00   4.4465859e+04  -9.4960420e+04
   1.0000000e+01  -5.3520692e+04  -2.2736085e+05
   1.1000000e+01   2.7041810e+03  -1.4174347e+05
   1.2000000e+01   5.9768622e+04   6.8677029e+04
   1.3000000e+01  -9.9149066e+04   1.6201801e+05
   1.4000000e+01  -1.1386221e+05   9.7247801e+04
   1.5000000e+01   1.6758098e+05   8.7771073e+03
   1.6000000e+01   2.3548317e+05  -4.6640572e+04
   1.7000000e+01  -5.9145985e+04  -8.2525286e+04
   1.8000000e+01  -2.2148511e+05  -7.8132975e+04
   1.9000000e+01  -5.6060385e+04  -1.8680658e+04
   2.0000000e+01   1.3627810e+05   6.3006563e+04
   2.1000000e+01   9.9404885e+04   1.1851618e+05
   2.2000000e+01  -1.1935154e+05   9.3727405e+04
   2.3000000e+01  -1.9522452e+05  -2.4496849e+04
   2.4000000e+01   6.4671779e+04  -1.3763893e+05
   2.5000000e+01   3.1311552e+05  -1.3374169e+05
   2.6000000e+01   1.0425986e+05  -2.3154969e+04
   2.7000000e+01  -3.4376519e+05   1.0266397e+05
   2.8000000e+01  -3.9694953e+05   1.2031806e+05
   2.9000000e+01   3.1566888e+04  -1.7046612e+04
   3.0000000e+01   3.9205338e+05  -1.3309205e+05
   3.1000000e+01   2.8106561e+05  -7.6316870e+04
   3.2000000e+01  -1.2266782e+05   4.1634411e+04
   3.3000000e+01  -3.2197108e+05   8.2325171e+04
   3.4000000e+01  -1.2015757e+05   4.2003108e+04
   3.5000000e+01   1.6060750e+05  -2.0912656e+04
   3.6000000e+01   1.8841962e+05  -4.8954831e+04
   3.7000000e+01   2.6207174e+04  -2.9983465e+04
   3.8000000e+01  -1.1933000e+05   3.0265851e+04
   3.9000000e+01  -1.8516473e+05   8.9943850e+04
   4.0000000e+01  -1.0628009e+05   4.5258198e+04
   4.1000000e+01   1.3223302e+05  -9.5013613e+04
   4.2000000e+01   2.4080580e+05  -1.3525436e+05
   4.3000000e+01   3.0780372e+04   9.3454345e+03
   4.4000000e+01  -1.9246259e+05   1.4023163e+05
   4.5000000e+01  -1.4279827e+05   8.8530457e+04
   4.6000000e+01   2.3144690e+04  -5.9485128e+04
   4.7000000e+01   7.0507044e+04  -1.3759496e+05
   4.8000000e+01   1.4415494e+04  -8.0859411e+04
   4.9000000e+01  -2.6728181e+04   5.2505885e+04
   5.0000000e+01   5.3208757e+03   1.4308492e+05
   5.1000000e+01   8.1932891e+04   8.2309032e+04
   5.2000000e+01   1.0047771e+05  -1.0877943e+05
   5.3000000e+01  -1.4343892e+04  -2.0403580e+05
   5.4000000e+01  -1.6107725e+05  -4.7779160e+04
   5.5000000e+01  -9.8307829e+04   1.5104767e+05
   5.6000000e+01   1.4605149e+05   9.7322567e+04
   5.7000000e+01   1.8196008e+05  -1.0179366e+05
   5.8000000e+01  -8.6643841e+04  -1.1796754e+05
   5.9000000e+01  -2.4213229e+05   2.0739402e+04
   6.0000000e+01  -3.6252608e+04   6.3680214e+04
   6.1000000e+01   2.2257763e+05  -3.7334686e+03
   6.2000000e+01   1.8544722e+05  -5.0812151e+04
   6.3000000e+01  -3.5166242e+04  -1.7209688e+03
   6.4000000e+01  -1.7840162e+05   1.0206645e+05
   6.5000000e+01  -1.8134785e+05   1.0496313e+05
   6.6000000e+01  -5.8010785e+04  -3.3549527e+04
   6.7000000e+01   1.0839534e+05  -1.4158562e+05
   6.8000000e+01   1.5939154e+05  -8.7111117e+04
   6.9000000e+01   5.0125716e+04   4.0419695e+04
   7.0000000e+01  -6.3424970e+04   9.2150037e+04
   7.1000000e+01  -6.6336991e+03   6.2124516e+04
   7.2000000e+01   1.3317680e+05   4.7329430e+03
   7.3000000e+01   1.2157138e+05  -7.2688290e+04
   7.4000000e+01  -6.6260993e+04  -1.3394852e+05
   7.5000000e+01  -2.2797888e+05  -9.3342653e+04
   7.6000000e+01  -1.9319546e+05   5.1574671e+04
   7.7000000e+01  -1.3714389e+04   1.5648113e+05
   7.8000000e+01   1.4192246e+05   1.0343620e+05
   7.9000000e+01   1.7410385e+05  -2.5162888e+04
   8.0000000e+01   5.7916055e+04  -6.3597287e+04
   8.1000000e+01  -1.0024217e+05   1.2933923e+04
   8.2000000e+01  -1.0199870e+05   8.4932567e+04
   8.3000000e+01   2.7142651e+04   6.7647839e+04
   8.4000000e+01   5.2803162e+04   6.4754417e+03
   8.5000000e+01  -4.8821417e+04  -1.7342783e+04
   8.6000000e+01  -7.4238220e+04   9.0615347e+02
   8.7000000e+01   4.5696118e+04   6.9996648e+03
   8.8000000e+01   1.7489754e+05  -4.0834751e+04
   8.9000000e+01   1.5779607e+05  -7.9124590e+04
   9.0000000e+01  -2.1154928e+03   1.1473027e+04
   9.1000000e+01  -1.3659343e+05   1.4382092e+05
   9.2000000e+01  -1.4197113e+05   1.1077422e+05
   9.3000000e+01  -4.3828867e+04  -6.4129771e+04
   9.4000000e+01   1.0523335e+05  -1.8194130e+05
   9.5000000e+01   1.8033639e+05  -9.6479852e+04
   9.6000000e+01   8.7302786e+04   1.2034861e+05
   9.7000000e+01  -4.0638724e+04   1.8548103e+05
   9.8000000e+01  -5.3660247e+04   1.4003368e+04
   9.9000000e+01  -1.3829588e+04  -1.3179578e+05
   1.0000000e+02   3.6382311e+03  -5.9426397e+04
   1.0100000e+02   1.4695299e+04   1.0146042e+05
   1.0200000e+02   3.5805413e+03   1.1004295e+05
   1.0300000e+02  -2.7469865e+04  -4.4671210e+04
   1.0400000e+02  -1.9089311e+04  -1.2271588e+05
   1.0500000e+02   2.9828967e+04   8.1964736e+03
   1.0600000e+02   2.5912495e+04   1.6178370e+05
   1.0700000e+02  -6.2079759e+04   1.1587114e+05
   1.0800000e+02  -7.3747407e+04  -5.6773855e+04
   1.0900000e+02   6.4560054e+04  -1.3044709e+05
   1.1000000e+02   1.3086034e+05  -3.9454796e+04
   1.1100000e+02   1.5944444e+03   7.5793878e+04
   1.1200000e+02  -1.3741722e+05   6.0126354e+04
   1.1300000e+02  -1.5115211e+05  -5.7020697e+04
   1.1400000e+02  -1.1518654e+05  -1.3315895e+05
   1.1500000e+02  -6.9043889e+04  -1.1577657e+05
   1.1600000e+02   2.8724495e+04  -6.5162670e+04
   1.1700000e+02   7.5268329e+04  -5.3044382e+04
   1.1800000e+02  -3.9545665e+04  -5.6962522e+04
   1.1900000e+02  -1.3225098e+05   6.3194153e+02
   1.2000000e+02  -2.4070015e+04   7.5620112e+04
   1.2100000e+02   1.0164107e+05   3.5260148e+04
   1.2200000e+02   4.6720151e+04  -8.1282472e+04
   1.2300000e+02  -5.3613425e+04  -7.6771875e+04
   1.2400000e+02  -8.0748641e+03   6.1884967e+04
   1.2500000e+02   1.1824244e+05   1.3595483e+05
