   1.0274000e+02   2.5123000e+01
   9.4258111e+01   2.9246466e+01
   0.0000000e+00   5.8569225e+04   5.8569225e+04
   1.0000000e+00  -3.8500199e+04   8.8785648e+04
   2.0000000e+00  -7.3230217e+04   5.3233866e+03
   3.0000000e+00  -1.1612478e+04  -8.5587014e+04
   4.0000000e+00   4.4383017e+04  -6.8464562e+04
   5.0000000e+00   4.0919716e+04   2.3716928e+04
   6.0000000e+00   2.0460837e+04   8.3433049e+04
   7.0000000e+00  -2.6621450e+03   6.0727357e+04
   8.0000000e+00  -1.0289227e+04  -4.6954450e+03
   9.0000000e+00   2.1038941e+04  -3.3820143e+04
   1.0000000e+01   3.5848423e+04  -1.0873087e+04
   1.1000000e+01  -1.2986989e+04   1.8412546e+04
   1.2000000e+01  -5.9454325e+04   2.6419304e+04
   1.3000000e+01  -2.7121524e+03   1.2948481e+04
   1.4000000e+01   1.0641796e+05  -4.4353172e+03
   1.5000000e+01   8.8358165e+04  -6.2057883e+03
   1.6000000e+01  -5.9063214e+04   2.4401153e+03
   1.7000000e+01  -1.2699811e+05  -2.2121764e+02
   1.8000000e+01  -2.5237888e+04  -1.9105257e+04
   1.9000000e+01   1.0361721e+05  -1.9106308e+04
   2.0000000e+01   1.0596349e+05   1.0478815e+04
   2.1000000e+01  -1.8545838e+02   1.5667243e+04
   2.2000000e+01  -9.7147831e+04  -1.6866852e+04
   2.3000000e+01  -9.5997326e+04  -3.0308157e+04
   2.4000000e+01   1.0518156e+04   5.1483027e+03
   2.5000000e+01   1.0185219e+05   4.7670250e+04
   2.6000000e+01   5.9005726e+04   3.4274356e+04
   2.7000000e+01  -4.9306444e+04  -2.4174264e+04
   2.8000000e+01  -8.9179963e+04  -6.8782175e+04
   2.9000000e+01  -4.2307811e+04  -7.6451420e+04
   3.0000000e+01   3.4462368e+04  -2.3271821e+04
   3.1000000e+01   7.0959622e+04   7.3717268e+04
   3.2000000e+01   1.4268913e+04   1.0075732e+05
   3.3000000e+01  -7.8977510e+04   1.4905195e+04
   3.4000000e+01  -7.6430230e+04  -8.7774782e+04
   3.5000000e+01   1.3199009e+04  -1.1545880e+05
   3.6000000e+01   5.1015745e+04  -4.4142749e+04
   3.7000000e+01   9.2661197e+03   6.6498606e+04
   3.8000000e+01  -3.8148043e+04   1.0292467e+05
   3.9000000e+01  -4.9996072e+04   3.4751396e+04
   4.0000000e+01  -1.0141676e+04  -6.3090300e+04
   4.1000000e+01   4.1129320e+04  -1.0088660e+05
   4.2000000e+01   2.3381897e+04  -3.6285896e+04
   4.3000000e+01  -4.5853053e+04   6.1569912e+04
   4.4000000e+01  -6.0372086e+04   7.6364064e+04
   4.5000000e+01   2.1388631e+04   8.2183218e+03
   4.6000000e+01   9.1255269e+04  -4.7703412e+04
   4.7000000e+01   2.7173931e+04  -3.8578143e+04
   4.8000000e+01  -8.7617536e+04   8.9038230e+03
   4.9000000e+01  -8.3199969e+04   3.4464183e+04
   5.0000000e+01   1.4375535e+04   9.1183924e+03
   5.1000000e+01   5.2714343e+04  -2.4684221e+04
   5.2000000e+01  -3.4766292e+03  -1.6439419e+04
   5.3000000e+01  -5.5149864e+04   1.5948630e+03
   5.4000000e+01  -3.3976807e+04  -1.2618885e+04
   5.5000000e+01   1.1533565e+04  -2.4705321e+04
   5.6000000e+01   1.1282304e+04  -1.0306308e+04
