   1.0274000e+02   2.5123000e+01
   9.6755735e+01   2.9506282e+01
   0.0000000e+00  -1.1179265e+04  -1.1179265e+04
   1.0000000e+00  -2.8952096e+03   5.9986112e+02
   2.0000000e+00   1.7637486e+04   1.5527472e+04
   3.0000000e+00   2.3820500e+04   1.5493073e+04
   4.0000000e+00   1.1508367e+04  -2.4536015e+03
   5.0000000e+00   3.5802925e+03  -2.2099411e+04
   6.0000000e+00   1.1218673e+04  -2.9382567e+04
   7.0000000e+00   1.6470270e+04  -1.6795363e+04
   8.0000000e+00   5.0640581e+03   1.1235387e+04
   9.0000000e+00  -7.0795385e+03   1.6976877e+04
   1.0000000e+01   4.6793486e+03  -1.6449429e+04
   1.1000000e+01   3.4925854e+04  -4.2601494e+04
   1.2000000e+01   4.6352937e+04  -2.9392930e+04
   1.3000000e+01   1.5737256e+04  -6.3094207e+03
   1.4000000e+01  -2.5637338e+04  -3.7578537e+03
   1.5000000e+01  -9.3346501e+03  -1.6846389e+04
   1.6000000e+01   6.2552877e+04  -2.6715163e+04
   1.7000000e+01   8.3010776e+04  -1.9064119e+04
   1.8000000e+01   1.0925075e+04  -8.8658759e+03
   1.9000000e+01  -5.6480533e+04  -2.4076587e+04
   2.0000000e+01  -3.4890899e+04  -4.7380960e+04
   2.1000000e+01   4.0832884e+04  -3.4290585e+04
   2.2000000e+01   7.2377597e+04   1.8902413e+04
   2.3000000e+01   2.9516659e+04   5.2740748e+04
   2.4000000e+01  -2.5923832e+04   8.1188800e+03
   2.5000000e+01  -3.0784831e+04  -7.3069922e+04
   2.6000000e+01   1.6885516e+04  -8.5930810e+04
   2.7000000e+01   5.1380615e+04  -1.1181348e+04
   2.8000000e+01   2.6792900e+04   6.1239758e+04
   2.9000000e+01  -1.4893160e+04   4.9113472e+04
   3.0000000e+01  -2.0966932e+04  -3.4410416e+04
   3.1000000e+01   1.8496081e+03  -9.4887349e+04
   3.2000000e+01   1.8440716e+04  -5.9545112e+04
   3.3000000e+01   2.1078179e+04   2.3326454e+04
   3.4000000e+01   1.6511862e+04   4.9536628e+04
   3.5000000e+01  -1.4210162e+03   3.1502250e+03
   3.6000000e+01  -2.0077107e+04  -3.9396063e+04
   3.7000000e+01  -1.5448856e+04  -1.9377515e+04
   3.8000000e+01   9.7430774e+03   2.6648254e+04
   3.9000000e+01   2.6545027e+04   3.0089022e+04
   4.0000000e+01   1.3306251e+04   4.4224265e+02
   4.1000000e+01  -1.0410711e+04  -6.1667645e+03
   4.2000000e+01  -1.6979236e+04   2.0823476e+04
   4.3000000e+01  -9.9101485e+03   3.6690742e+04
   4.4000000e+01  -8.8487542e+03   1.3305353e+04
   4.5000000e+01  -1.5575576e+04  -1.7856648e+04
   4.6000000e+01  -8.9202032e+03  -2.5025768e+04
   4.7000000e+01   7.4078295e+03  -9.7399972e+03
   4.8000000e+01   8.3286655e+03   1.2893812e+04
   4.9000000e+01  -1.0379014e+04   2.1630339e+04
   5.0000000e+01  -3.0901173e+04   1.1062809e+04
   5.1000000e+01  -2.6619753e+04  -3.9377914e+03
   5.2000000e+01  -6.0904015e+03  -3.3212836e+03
   5.3000000e+01  -3.4237155e+03   1.6748675e+04
   5.4000000e+01  -1.5707864e+04   2.7272920e+04
   5.5000000e+01  -2.1954874e+04   1.4912041e+04
   5.6000000e+01  -2.1170828e+04   8.9491492e+03
   5.7000000e+01  -2.2289932e+04   1.9683719e+04
   5.8000000e+01  -1.7119090e+04   1.8850966e+04
   5.9000000e+01   1.1911605e+03   3.1644494e+03
   6.0000000e+01   4.7880576e+03   1.1702696e+03
   6.1000000e+01  -1.7861136e+04   1.2009285e+04
   6.2000000e+01  -3.5092487e+04   1.6710199e+04
   6.3000000e+01  -2.3100661e+04   1.9976503e+04
   6.4000000e+01   2.0643941e+03   2.7705441e+04
   6.5000000e+01   3.2384321e+03   2.6379344e+04
   6.6000000e+01  -2.1628648e+04   5.9159231e+03
   6.7000000e+01  -3.6460623e+04  -1.3787713e+04
   6.8000000e+01  -1.9925343e+04  -5.0203154e+03
   6.9000000e+01   7.9671234e+03   2.2868364e+04
   7.0000000e+01   6.7876298e+03   3.4877706e+04
   7.1000000e+01  -2.1904429e+04   1.8247052e+04
   7.2000000e+01  -3.0320467e+04  -3.7057120e+03
   7.3000000e+01   2.8203887e+03  -5.7500465e+03
